explained_variance,clipfrac,fps,value_loss,n_updates,time_elapsed,ep_len_mean,policy_loss,ep_reward_mean,serial_timesteps,approxkl,total_timesteps,policy_entropy
0.6968996822834015,0.099169925,624,24.441769,355,1171.318030834198,1088.94,-0.009133279,703.5438382599999,727040,0.008324913,727040,2.2411475
0.9162848591804504,0.06748047,623,5.2321115,356,1174.5976140499115,1087.72,-0.0025260139,702.9859932999998,729088,0.0054256236,729088,2.250804
0.8571712374687195,0.05683594,630,13.715799,357,1177.8822512626648,1084.17,-0.0012544873,700.9040089499999,731136,0.0050398223,731136,2.250405
0.9183181375265121,0.055859376,635,3.997256,358,1181.1288194656372,1086.68,-0.0019075418,702.7767318,733184,0.004786685,733184,2.2493005
0.8015704452991486,0.030957032,639,15.519793,359,1184.3522152900696,1094.86,-0.0035701618,708.03607381,735232,0.0030359232,735232,2.2432547
0.789736196398735,0.06542969,641,12.323358,360,1187.5556507110596,1102.68,-0.009383472,713.3650383700001,737280,0.005637214,737280,2.2460036
0.7129803001880646,0.06523438,625,11.776816,361,1190.74697804451,1119.2,-0.0014062678,724.9216446799999,739328,0.0053886096,739328,2.2510324
0.6986040771007538,0.06254883,610,12.641011,362,1194.0218286514282,1135.91,-0.008035982,737.8856652000001,741376,0.0053186733,741376,2.254456
0.8559871315956116,0.046484374,618,9.549092,363,1197.3755536079407,1135.21,-0.0033675767,736.80723106,743424,0.004294891,743424,2.2561994
0.5823194682598114,0.08549805,547,13.111875,364,1200.686405658722,1151.93,-0.0028271296,748.1973213000002,745472,0.006957736,745472,2.2660356
0.8368533104658127,0.06225586,648,12.250926,365,1204.4305896759033,1168.44,-0.0016410965,760.39267254,747520,0.0049560154,747520,2.2725787
0.8445010930299759,0.030957032,621,8.847571,366,1207.5873773097992,1185.0,-0.0016024379,773.6169861800001,749568,0.0030566105,749568,2.2748466
0.8970947414636612,0.04116211,629,9.972382,367,1210.8848767280579,1195.91,-0.003371267,780.7091743199999,751616,0.003554536,751616,2.274032
0.7038850486278534,0.054541014,599,13.603104,368,1214.1372151374817,1211.4,-0.0017588485,792.5744039699998,753664,0.004411439,753664,2.2778282
0.603112667798996,0.064257815,621,13.576358,369,1217.5537762641907,1228.12,-0.0039019864,804.84706646,755712,0.0051825596,755712,2.294036
0.7628933042287827,0.062060546,630,9.307524,370,1220.8520743846893,1244.7,-0.0021415274,816.8701002500001,757760,0.004794159,757760,2.29297
0.7042126655578613,0.0725586,621,11.830642,371,1224.1014783382416,1254.27,-0.0026108185,823.9216696,759808,0.0061377864,759808,2.3024945
0.532765805721283,0.091552734,613,11.570376,372,1227.3988184928894,1254.53,-0.0007766796,823.0215179400002,761856,0.0074968077,761856,2.3244035
0.9121893867850304,0.02890625,563,4.7355385,373,1230.7380611896515,1265.52,-0.002150686,831.4218457300001,763904,0.0029414026,763904,2.3320882
0.9063233882188797,0.05673828,604,4.6592827,374,1234.3751063346863,1274.31,-0.0038153257,837.75241398,765952,0.004617814,765952,2.3262439
0.6609319746494293,0.027978515,622,13.038607,375,1237.7615745067596,1287.37,-0.0002316937,847.80075647,768000,0.0026943958,768000,2.3274722
0.7446921169757843,0.0737793,614,17.059092,376,1241.0521631240845,1300.37,-0.0050323787,857.1149014900001,770048,0.006304913,770048,2.3270738
0.6568478345870972,0.06586914,622,14.457491,377,1244.3871057033539,1316.03,-0.005601725,869.4355081900001,772096,0.0059449943,772096,2.330145
0.867626741528511,0.06201172,635,5.292604,378,1247.6804144382477,1332.66,-0.0061540967,881.9730064299999,774144,0.005723008,774144,2.3238628
0.5588332712650299,0.068115234,589,9.918213,379,1250.901572227478,1341.1,-0.00082070584,887.12245703,776192,0.005494957,776192,2.3188071
0.7474137842655182,0.06484375,550,9.421706,380,1254.3781764507294,1357.83,-0.004308125,897.86481826,778240,0.0054987995,778240,2.3249586
0.7726067900657654,0.06435547,583,11.113682,381,1258.0976722240448,1374.03,-0.0038163632,909.7655665799998,780288,0.0055204495,780288,2.3184702
0.7751468122005463,0.061816406,593,11.523264,382,1261.6101202964783,1384.48,-0.008678334,917.8289297800001,782336,0.005556229,782336,2.309166
0.7902818918228149,0.05703125,616,11.885416,383,1265.0600454807281,1382.7,-0.0042151003,917.66692341,784384,0.005023899,784384,2.3099234
0.7694713473320007,0.084472656,621,18.881945,384,1268.3841586112976,1390.48,-0.008144818,926.2091757600001,786432,0.008736618,786432,2.3187857
0.9039670452475548,0.058203124,545,8.253744,385,1271.6792924404144,1363.71,-0.005388842,908.0646759699999,788480,0.00486006,788480,2.3336208
0.8299171477556229,0.051660158,509,18.138908,386,1275.437906742096,1361.32,-0.004464658,908.44914331,790528,0.0047847666,790528,2.342567
0.8586857914924622,0.035009764,521,13.60862,387,1279.458699464798,1358.59,5.876848e-05,907.0578566700001,792576,0.0033754078,792576,2.3427992
0.8084138184785843,0.04663086,543,14.953957,388,1283.3865218162537,1357.74,-0.0024432421,908.0238783100003,794624,0.0045581963,794624,2.3440182
0.884042963385582,0.02451172,578,11.5946865,389,1287.152808189392,1349.81,-0.0014963137,903.2972093600002,796672,0.0026658983,796672,2.3399246
0.7478679120540619,0.0690918,529,14.174883,390,1290.6934115886688,1347.08,-0.0025826623,901.7756222700002,798720,0.005907045,798720,2.3406172
0.7542720139026642,0.07675781,556,9.879235,391,1294.5592713356018,1347.08,-0.0020637265,900.9015767900001,800768,0.0060683484,800768,2.3473632
0.8684077113866806,0.048583984,617,14.644811,392,1298.2369816303253,1312.18,-0.0028346786,876.0906381000001,802816,0.0042943293,802816,2.3563836
0.8605235517024994,0.027734375,615,10.60687,393,1301.5518136024475,1304.87,-0.0032732494,870.20503327,804864,0.002774764,804864,2.3653445
0.76754330098629,0.06088867,633,9.582506,394,1304.8805096149445,1304.87,-0.002744556,869.48876495,806912,0.005044151,806912,2.371785
0.7299219965934753,0.058740236,623,11.282941,395,1308.1157975196838,1321.44,-0.003317702,881.4210366,808960,0.004923512,808960,2.376849
0.679176390171051,0.1222168,605,14.120061,396,1311.4020719528198,1334.3,-0.007182923,890.0715982099999,811008,0.011754528,811008,2.387347
0.7928043454885483,0.068798825,618,18.251019,397,1314.7845633029938,1310.96,-0.003398298,874.4518873899999,813056,0.0055893157,813056,2.3978658
0.6338943243026733,0.072216794,590,35.95826,398,1318.0978109836578,1247.78,-0.005164672,829.5436269100001,815104,0.005964998,815104,2.4072142
0.834023043513298,0.058300782,443,13.781206,399,1321.5697984695435,1212.83,-0.0014706985,804.65891952,817152,0.005128675,817152,2.429882
0.6603891849517822,0.13168946,525,11.555807,400,1326.186023235321,1218.63,-0.007355535,807.7792649700001,819200,0.011044522,819200,2.445902
0.6694267094135284,0.055273436,583,22.33181,401,1330.082748413086,1228.27,-0.0041076047,814.96853043,821248,0.0048669353,821248,2.460787
0.7390346527099609,0.058447264,572,16.700106,402,1333.5933899879456,1224.11,-0.0051142173,812.5432520200001,823296,0.005011807,823296,2.456805
0.8384104669094086,0.09233399,551,10.512072,403,1337.1747550964355,1229.88,-0.0033059132,817.95585875,825344,0.007318014,825344,2.4440877
0.7497954666614532,0.056103516,577,13.210688,404,1340.8872001171112,1229.88,-0.0030700006,819.4123009300002,827392,0.0052092928,827392,2.4289968
0.7740756869316101,0.03564453,557,26.043278,405,1344.437502861023,1198.65,-0.0028159656,796.77964172,829440,0.0033259434,829440,2.412887
0.9156877845525742,0.028271485,594,4.983207,406,1348.1140496730804,1210.94,-0.0030953267,806.23733419,831488,0.0025060142,831488,2.4183476
0.6896277666091919,0.07163086,639,37.403954,407,1351.5607600212097,1183.56,-0.0036122997,786.9944232,833536,0.0060610548,833536,2.4338164
0.8000940829515457,0.04448242,637,28.898188,408,1354.762684583664,1118.29,-0.0028042272,740.79169347,835584,0.0040392936,835584,2.4428272
0.7771689742803574,0.04814453,624,25.648188,409,1357.9771282672882,1110.55,-0.002396976,733.8209265099999,837632,0.004201998,837632,2.4421082
0.7343954741954803,0.05102539,619,12.069065,410,1361.2581615447998,1111.77,-0.0032800422,735.10853076,839680,0.0043919915,839680,2.4459836
0.7749573588371277,0.039697267,633,29.858593,411,1364.565528869629,1077.87,-0.0019645453,712.0172713699999,841728,0.0037316966,841728,2.4569466
0.3792099952697754,0.05283203,632,49.94475,412,1367.7984042167664,1007.72,-0.00055901526,662.4458917999999,843776,0.0050398875,843776,2.4741077
0.6803100109100342,0.055566408,600,27.946146,413,1371.038999080658,961.45,-0.0032431595,628.68016384,845824,0.0049782167,845824,2.486036
0.7503468096256256,0.042382814,589,18.881664,414,1374.4483456611633,951.09,-0.00075985957,621.99853763,847872,0.004086158,847872,2.4938626
0.796328216791153,0.02602539,599,26.248901,415,1377.9237802028656,901.2,-0.0014908824,586.01023896,849920,0.002672974,849920,2.494917
0.8691325038671494,0.016455078,612,12.562153,416,1381.340719461441,871.07,-0.0011979935,565.31246376,851968,0.0018170348,851968,2.4862368
0.7186400592327118,0.042529296,609,23.163786,417,1384.6850233078003,827.33,-0.0024131895,532.4361791099999,854016,0.0038569134,854016,2.4849532
0.8063879609107971,0.05620117,602,17.033195,418,1388.04594540596,810.32,-0.0037267574,521.6148196099999,856064,0.004823717,856064,2.4905152
0.5730231702327728,0.05834961,634,32.96943,419,1391.4470753669739,714.67,-0.0030047074,451.28514519000004,858112,0.0051653576,858112,2.5056524
0.7238538861274719,0.054394532,619,21.479248,420,1394.677775144577,699.71,-0.0024999848,439.0687893300001,860160,0.004827705,860160,2.522375
0.8793009966611862,0.0453125,603,10.840694,421,1397.9828867912292,701.92,-0.0007393587,440.48803764,862208,0.004268026,862208,2.5353856
0.7553289234638214,0.031835936,605,15.727913,422,1401.376550912857,701.94,-0.0020317172,439.96938088,864256,0.003226199,864256,2.534881
0.8834221139550209,0.063085936,614,12.97189,423,1404.757090330124,711.87,-0.0063451016,447.86976933000005,866304,0.0055248896,866304,2.534507
0.6906038224697113,0.03730469,557,16.128635,424,1408.0921609401703,707.83,-0.0021142254,444.67630198,868352,0.0036288407,868352,2.5399177
0.8924446776509285,0.042675782,649,8.19198,425,1411.7638154029846,702.47,-0.0036469228,441.93709320999994,870400,0.0037904703,870400,2.5424633
0.6761463582515717,0.08955078,588,15.672922,426,1414.9190299510956,709.08,-0.004266114,447.10793143999996,872448,0.0069014817,872448,2.5502126
0.692863404750824,0.06987305,538,10.227034,427,1418.4003014564514,719.83,-0.0030252407,454.07221315999993,874496,0.00553115,874496,2.5565786
0.7837999165058136,0.05644531,633,19.089176,428,1422.2034947872162,692.73,-0.0060650064,434.3726408,876544,0.004665715,876544,2.5620227
0.9047027453780174,0.039648436,602,5.506455,429,1425.439236164093,688.58,-0.002211272,431.80129765000004,878592,0.0037141587,878592,2.5709338
0.8241287469863892,0.05698242,638,15.138331,430,1428.8410477638245,683.21,-0.0049856612,427.89273619,880640,0.005586398,880640,2.5665002
0.8250259310007095,0.027783204,611,19.24249,431,1432.0476520061493,687.55,-0.0016729257,431.4801195,882688,0.0026976028,882688,2.5678458
0.9249902069568634,0.053222656,613,4.8036027,432,1435.3955154418945,690.81,-0.005026375,433.88409869000003,884736,0.0045264596,884736,2.5657115
0.7188173234462738,0.03618164,621,18.388348,433,1438.7335848808289,712.86,-0.0023250044,450.4711251,886784,0.0034295,886784,2.5620313
0.8034549951553345,0.037646484,612,11.205248,434,1442.0309581756592,730.37,-0.0022603716,463.94899374999994,888832,0.0034314704,888832,2.5712562
0.48662424087524414,0.08730469,595,14.681131,435,1445.3779273033142,746.17,-0.0026529827,475.42195019999997,890880,0.0072355373,890880,2.5749407
0.6970416605472565,0.05444336,607,18.434692,436,1448.8169124126434,764.05,-0.0007823987,487.66238566,892928,0.0049278187,892928,2.57344
0.8756900727748871,0.05307617,629,14.538447,437,1452.187254190445,739.81,-0.0063013444,471.97788592000006,894976,0.004477628,894976,2.5759957
0.5148184299468994,0.06577148,585,11.692386,438,1455.443219423294,739.81,-0.0047277277,470.75726732000004,897024,0.0062556667,897024,2.5764148
0.740198016166687,0.06899414,606,13.570707,439,1458.9410281181335,756.86,-0.005010393,483.68952542000005,899072,0.0058581242,899072,2.573666
0.7279892861843109,0.0680664,568,8.738093,440,1462.3160607814789,756.86,-0.003535372,481.4983044,901120,0.0055202013,901120,2.5735683
0.7284444570541382,0.07900391,530,10.264383,441,1465.9188437461853,737.45,-0.0063314675,466.93878932000007,903168,0.006427209,903168,2.5808864
0.48301374912261963,0.06967773,552,10.304711,442,1469.7775342464447,754.4,-0.0017469296,477.63405866,905216,0.0057981955,905216,2.5844638
0.8551012128591537,0.08671875,602,10.390431,443,1473.4875173568726,771.52,-0.008610929,488.41792670999996,907264,0.0072265854,907264,2.5871875
0.8138097822666168,0.04868164,634,14.494898,444,1476.8850252628326,778.21,-0.0009375267,493.64273136,909312,0.0042223316,909312,2.5867214
0.24400371313095093,0.072460935,603,46.35766,445,1480.114191532135,779.65,-0.0040491107,493.57423073999996,911360,0.0065700016,911360,2.58701
0.2729150056838989,0.06547852,603,44.17897,446,1483.5071194171906,765.35,-0.006142184,482.18399695,913408,0.005336433,913408,2.6061635
0.6953090727329254,0.031347655,629,32.701332,447,1486.9003591537476,748.19,-0.0025670365,469.1613905699999,915456,0.0030396557,915456,2.6267889
0.7035097777843475,0.03017578,610,20.724874,448,1490.1522648334503,762.39,-0.0047131623,478.13567789,917504,0.0030190393,917504,2.6301
0.7500658333301544,0.078222655,606,10.240007,449,1493.5060939788818,761.91,-0.003522227,477.87764689000005,919552,0.0072010504,919552,2.6448612
0.7071349322795868,0.044287108,627,8.944038,450,1496.8847448825836,781.88,-0.0030696588,490.5005022399999,921600,0.0038284925,921600,2.6564682
0.6884520649909973,0.058203124,613,9.53022,451,1500.1523294448853,799.39,-0.0035371068,502.26794144,923648,0.0048267436,923648,2.6556225
0.675570547580719,0.041650392,573,25.479717,452,1503.4929738044739,816.6,-0.0023449664,513.93097517,925696,0.003959312,925696,2.657125
0.7774358838796616,0.04145508,610,21.33568,453,1507.0624740123749,834.41,-0.0022803685,527.4921921,927744,0.0040147575,927744,2.651235
0.7752495855093002,0.042578124,592,9.140579,454,1510.4183931350708,851.3,-0.0029549734,539.4711677199999,929792,0.0036720452,929792,2.6400638
0.7898911386728287,0.04848633,552,16.53852,455,1513.875200510025,845.43,-0.0031288168,535.2908346099998,931840,0.0040530143,931840,2.6395938
0.8476289510726929,0.059179686,425,8.118765,456,1517.5836806297302,864.38,-0.0031650732,549.4421882299998,933888,0.005535829,933888,2.6389852
0.7882168143987656,0.051074218,580,20.916597,457,1522.3978629112244,861.09,-0.0065556006,546.29659058,935936,0.0045901295,935936,2.6364675
0.9542173556983471,0.08623047,585,3.093404,458,1525.928528547287,865.6,-0.0075572752,549.94514912,937984,0.0067666336,937984,2.6425867
0.8352402597665787,0.034814455,570,14.291067,459,1529.4264483451843,871.25,-0.00097415794,553.98149717,940032,0.0034651957,940032,2.6446106
0.7832689583301544,0.06088867,626,16.702707,460,1533.0186653137207,859.8,-0.0016796157,544.8709149800001,942080,0.0050683403,942080,2.6429667
0.6537895798683167,0.047607422,622,25.509205,461,1536.2903084754944,860.58,-0.0041258913,545.42160255,944128,0.004859145,944128,2.644918
0.8922208920121193,0.05732422,613,10.511623,462,1539.5795350074768,877.16,-0.0032980137,557.8388631600001,946176,0.0047830734,946176,2.63679
0.4704878330230713,0.061083984,632,35.000843,463,1542.917804479599,868.04,-0.0014258858,551.26342771,948224,0.0058847982,948224,2.6237314
0.8749809414148331,0.07026367,605,12.950867,464,1546.1575779914856,864.88,-0.0039266655,549.64467598,950272,0.0055720843,950272,2.6175795
0.8575526624917984,0.065136716,552,4.027539,465,1549.5410597324371,850.73,-0.0030181166,538.15714739,952320,0.005619301,952320,2.6256285
0.843450516462326,0.05234375,613,8.905665,466,1553.2513275146484,866.09,-0.0043934505,547.4570384300001,954368,0.004650503,954368,2.6375828
0.8024538159370422,0.046240233,634,21.137913,467,1556.589101076126,861.76,-0.00375285,545.3657716100001,956416,0.004336973,956416,2.6422822
0.8990912884473801,0.04082031,612,5.116275,468,1559.8152582645416,861.76,-0.0043028453,544.8002380700001,958464,0.0037298338,958464,2.6495233
0.9187857583165169,0.040136717,624,5.5457115,469,1563.1596224308014,850.78,-0.0047129444,537.20377053,960512,0.0038859707,960512,2.6553779
0.916497252881527,0.05253906,644,9.387557,470,1566.4418351650238,873.05,-0.008088293,553.83834807,962560,0.0044833464,962560,2.661098
0.9304855167865753,0.02836914,597,6.6200113,471,1569.6199851036072,870.39,-0.0037997614,551.49666959,964608,0.0026924422,964608,2.6642406
0.8941627740859985,0.061621092,632,10.360827,472,1573.049972295761,852.19,-0.007286817,537.6732062899999,966656,0.005123618,966656,2.6707008
0.8807426020503044,0.04033203,621,12.221072,473,1576.2913784980774,835.02,0.00086816726,524.4124632300001,968704,0.0038674716,968704,2.6860945
0.9240453913807869,0.027685547,608,8.112734,474,1579.5900003910065,820.71,-0.0011182034,513.13434056,970752,0.0027117098,970752,2.6945124
0.9420229718089104,0.020214844,620,7.2349386,475,1582.9583175182343,803.15,-3.4537436e-05,501.22143752000005,972800,0.002279266,972800,2.6969178
0.8826203793287277,0.05205078,625,11.628662,476,1586.2619280815125,803.04,-0.0035741478,500.1041766200001,974848,0.004996598,974848,2.6964703
0.9224850088357925,0.039697267,609,10.131705,477,1589.5389981269836,781.65,-0.005508558,485.90236670000013,976896,0.00338495,976896,2.702065
0.8611500859260559,0.063769534,650,15.744146,478,1592.9021036624908,768.93,-0.003113484,477.51238667000007,978944,0.00542741,978944,2.7039063
0.9584525302052498,0.029296875,619,5.6858435,479,1596.053215265274,731.93,-0.0017415406,452.86136816999993,980992,0.0031015142,980992,2.7033713
0.9287053421139717,0.016845703,611,4.7837095,480,1599.3619718551636,737.55,-0.0025284698,457.1934322799999,983040,0.0018821306,983040,2.7009063
0.925059586763382,0.044873048,637,7.762183,481,1602.7108635902405,737.82,-0.003155639,456.83053889,985088,0.0038279619,985088,2.6994898
0.9572398960590363,0.043554686,643,3.5528042,482,1605.9268352985382,746.05,-0.0043421127,462.54705251000007,987136,0.004018876,987136,2.7023609
0.836743101477623,0.079394534,613,10.5181465,483,1609.1081092357635,763.09,-0.007039069,476.14547356,989184,0.0068320557,989184,2.6937711
0.9512567035853863,0.062646486,602,2.7559307,484,1612.4500403404236,776.48,-0.0048172586,486.57245887000005,991232,0.005338685,991232,2.6849818
0.9610259607434273,0.05678711,596,3.671011,485,1615.8514866828918,794.73,-0.0025274572,499.16202186000004,993280,0.004823014,993280,2.6935875
0.825603798031807,0.041748047,637,22.781923,486,1619.2842950820923,816.74,-0.00254999,516.4058693700001,995328,0.0036640815,995328,2.6961877
0.9555123001337051,0.043847658,643,5.3736506,487,1622.5002171993256,826.4,-0.0056770835,523.19496827,997376,0.004244917,997376,2.6891284
0.9182069674134254,0.03852539,651,7.999079,488,1625.683799982071,849.07,-0.004350478,539.98279195,999424,0.003535696,999424,2.6954157
0.7035168707370758,0.043798827,622,8.852184,489,1628.830172777176,866.24,-0.0023900573,551.7592018800001,1001472,0.004021733,1001472,2.6927974
0.8936943635344505,0.053857423,629,10.092178,490,1632.1222040653229,855.32,-0.0066301785,543.4561804300001,1003520,0.004177361,1003520,2.702649
0.9288115799427032,0.034423828,633,5.7242656,491,1635.3744695186615,865.46,-0.003533673,550.1135062600001,1005568,0.0031976148,1005568,2.7174149
0.9063567742705345,0.04863281,647,9.169065,492,1638.6072225570679,828.74,-0.0031448952,524.58161214,1007616,0.0046038413,1007616,2.7114553
0.8911877050995827,0.07050781,648,11.557788,493,1641.7728044986725,819.72,-0.0053172507,516.3483069499999,1009664,0.006131812,1009664,2.711589
0.8902063071727753,0.062109374,632,12.266602,494,1644.9338119029999,819.47,-0.0051227347,514.72864633,1011712,0.0052866577,1011712,2.7192261
0.9442653395235538,0.034765624,623,3.1656613,495,1648.1743807792664,821.08,-0.0032708142,515.78344393,1013760,0.0033962813,1013760,2.7093468
0.836650937795639,0.05708008,617,15.853261,496,1651.4604287147522,828.66,-0.0018775404,520.2642310000001,1015808,0.0052182833,1015808,2.6914895
0.8268988728523254,0.071826175,612,13.033078,497,1654.7779405117035,842.55,-0.005724419,527.91175398,1017856,0.0058213375,1017856,2.6795816
0.955990981310606,0.04433594,594,3.629949,498,1658.1203830242157,835.64,-0.0046631154,523.45036123,1019904,0.0036893047,1019904,2.6785908
0.8776913434267044,0.043798827,567,11.972912,499,1661.5658390522003,852.51,-0.0034379226,535.43880017,1021952,0.003995387,1021952,2.67693
0.7144998610019684,0.06743164,523,11.387399,500,1665.1740972995758,869.77,-0.0030310175,548.8264076300001,1024000,0.0066237273,1024000,2.6589208
0.8395759165287018,0.04033203,560,12.802678,501,1669.0870163440704,888.48,-0.0038458332,561.6205228700001,1026048,0.0036330414,1026048,2.6441617
0.8800869435071945,0.043017577,535,7.3532157,502,1672.73988032341,895.57,-0.0054660263,567.03694876,1028096,0.0038483043,1028096,2.645956
0.8894604295492172,0.042089842,595,9.36397,503,1676.565081357956,912.67,-0.005250569,577.5566109399999,1030144,0.0039449306,1030144,2.6482224
0.7924738079309464,0.030078124,613,12.406179,504,1680.0050921440125,926.16,-0.0011404691,588.08761556,1032192,0.0029768876,1032192,2.642859
0.7884799540042877,0.033935547,612,10.733729,505,1683.3426792621613,939.76,-0.0018926861,598.82728965,1034240,0.0034655232,1034240,2.625592
0.8105931431055069,0.06303711,627,9.463591,506,1686.6880884170532,957.2,-0.0002114817,611.73595356,1036288,0.005311173,1036288,2.6088395
0.6143023371696472,0.043701172,614,13.468748,507,1689.955261707306,974.19,-0.0010827963,623.96340704,1038336,0.0042400644,1038336,2.5959222
0.9343008548021317,0.06318359,628,6.8786645,508,1693.290943145752,984.49,-0.005439816,631.3971609100001,1040384,0.005150632,1040384,2.5970998
0.9178447499871254,0.04448242,619,8.258066,509,1696.5486750602722,997.5,-0.003438284,640.7708165,1042432,0.0044506183,1042432,2.5940907
0.8427792340517044,0.06367187,584,11.187974,510,1699.8561205863953,1014.57,-0.005515312,654.61530816,1044480,0.0057027265,1044480,2.5978208
0.7375120520591736,0.08779297,611,15.618845,511,1703.3630712032318,1031.89,-0.005965757,667.98348842,1046528,0.0069039552,1046528,2.6160517
0.8076136559247971,0.043652344,615,9.6993265,512,1706.710708618164,1033.01,-0.0022704415,668.90448351,1048576,0.0038269006,1048576,2.6334891
0.5962387323379517,0.08637695,574,9.860634,513,1710.0402505397797,1049.91,-0.0016257499,679.9061141099999,1050624,0.007229255,1050624,2.6422763
0.9154095947742462,0.06137695,590,9.497145,514,1713.6029772758484,1062.67,-0.0046249246,689.6699672800002,1052672,0.0056574224,1052672,2.6477656
0.8699169009923935,0.059179686,583,4.7541404,515,1717.0753514766693,1063.24,-0.005528018,690.1017006900001,1054720,0.0052903425,1054720,2.6511388
0.8514284640550613,0.050976563,607,15.746188,516,1720.5878264904022,1086.09,-0.006625709,704.38106861,1056768,0.0045195785,1056768,2.6651058
0.7441527843475342,0.08413086,564,12.578886,517,1723.9602887630463,1086.8,-0.004779386,701.9256855,1058816,0.0073902183,1058816,2.6752248
0.9415401443839073,0.08095703,615,2.6445312,518,1727.5906493663788,1089.34,-0.003919439,703.8598081900001,1060864,0.007074525,1060864,2.6703842
0.810962364077568,0.07626953,613,12.921358,519,1730.917268037796,1074.41,-0.0033036352,692.7078702700002,1062912,0.006815159,1062912,2.664428
0.6210138499736786,0.084472656,605,9.127949,520,1734.255447626114,1091.32,-0.00019148873,704.3601535,1064960,0.00700963,1064960,2.668788
0.8339174389839172,0.035498045,615,14.742819,521,1737.6399495601654,1103.49,-0.0021152985,712.50205667,1067008,0.003431884,1067008,2.6631513
0.8026837706565857,0.06801758,594,12.704817,522,1740.968734741211,1103.49,-0.0025081292,714.05994352,1069056,0.0058132615,1069056,2.6555731
0.9387557432055473,0.04082031,624,4.325483,523,1744.4128980636597,1112.28,-0.003103809,721.1358165800001,1071104,0.004087935,1071104,2.653635
0.8463757634162903,0.062060546,633,14.394758,524,1747.6921956539154,1103.67,-0.00336181,713.6997183799999,1073152,0.00518461,1073152,2.6574047
0.9192451685667038,0.030712891,578,6.5713167,525,1750.9256184101105,1103.79,-0.004204442,713.2968997699999,1075200,0.0028608115,1075200,2.662052
0.9166898354887962,0.0637207,605,13.622194,526,1754.4658915996552,1103.54,-0.0073870355,713.13024085,1077248,0.0060270666,1077248,2.6695366
0.9271837174892426,0.050195314,601,3.5735168,527,1757.8505675792694,1119.34,-0.004134295,725.6846955499999,1079296,0.004477126,1079296,2.6733122
0.9379677288234234,0.03696289,572,7.385549,528,1761.2535626888275,1129.99,-0.002396678,732.29588976,1081344,0.003504449,1081344,2.6725152
0.7831852585077286,0.030566406,630,19.713406,529,1764.8311858177185,1150.4,-0.0046528364,746.56930204,1083392,0.0028665592,1083392,2.6791148
0.8056935966014862,0.05625,616,11.171255,530,1768.078528881073,1166.94,-0.0023376984,759.41463734,1085440,0.004679729,1085440,2.6881852
0.9516793414950371,0.046191406,618,6.3154454,531,1771.4030911922455,1170.59,-0.003467076,761.0476415399999,1087488,0.004155216,1087488,2.693889
0.9118857532739639,0.05366211,612,7.7767515,532,1774.7132453918457,1164.07,-0.0028871517,756.27717782,1089536,0.004857211,1089536,2.6893957
0.7961409240961075,0.049365234,621,22.041616,533,1778.0563530921936,1172.45,-0.0016196588,763.9769960699999,1091584,0.00426967,1091584,2.683756
0.7941724210977554,0.06669922,614,11.694241,534,1781.3531005382538,1187.36,-0.0040101474,776.1324261599999,1093632,0.005384554,1093632,2.6799755
0.9337452203035355,0.041503906,632,7.6652956,535,1784.687613248825,1192.51,-0.0029147696,780.2883545899999,1095680,0.003884642,1095680,2.6738534
0.8730432391166687,0.027294923,608,18.262249,536,1787.9287321567535,1203.75,-0.0030389645,789.6562578999999,1097728,0.002765705,1097728,2.671234
0.7492718398571014,0.07866211,592,17.942432,537,1791.2938702106476,1220.23,-0.004488083,803.33114295,1099776,0.0064347684,1099776,2.6744444
0.6439736485481262,0.11000977,587,10.250048,538,1794.7489199638367,1236.83,-0.0024875475,814.2004410599999,1101824,0.008394036,1101824,2.681433
0.9302101582288742,0.05883789,600,5.4394803,539,1798.236086845398,1231.18,-0.0048726117,810.4461738300001,1103872,0.005563348,1103872,2.6752326
0.7305691540241241,0.0519043,624,27.217941,540,1801.6497135162354,1237.04,-0.0030610499,815.4646539199999,1105920,0.004649986,1105920,2.664144
0.9602987132966518,0.055664062,622,5.1097302,541,1804.9303085803986,1236.1,-0.003955074,815.7938026999999,1107968,0.0053860587,1107968,2.6677537
0.8616699874401093,0.05029297,638,12.571831,542,1808.222321987152,1238.21,-0.0037180367,814.75751904,1110016,0.004582594,1110016,2.6696894
0.8235484063625336,0.053466797,606,10.436982,543,1811.4320669174194,1238.21,-0.0028865593,812.40350421,1112064,0.004640715,1112064,2.6690369
0.8650449812412262,0.08071289,585,10.606536,544,1814.8088884353638,1241.94,-0.005887097,816.4767085200002,1114112,0.006247706,1114112,2.6585362
0.8108574599027634,0.08276367,612,13.7174835,545,1818.3050649166107,1223.86,-0.0039029357,804.01517822,1116160,0.007275121,1116160,2.6580153
0.8944539800286293,0.050927736,613,15.226956,546,1821.6509544849396,1218.21,-0.0035478566,799.2107040699999,1118208,0.0041969894,1118208,2.6754599
0.7431010603904724,0.04160156,609,16.512674,547,1824.9925849437714,1232.17,-0.0043009585,810.47876064,1120256,0.003716616,1120256,2.6886575
0.8805066123604774,0.051123045,596,9.420049,548,1828.3561894893646,1240.35,-0.0039633377,818.21945664,1122304,0.0045090327,1122304,2.6911561
0.8866769000887871,0.06967773,617,8.288504,549,1831.7890980243683,1235.71,-0.006693133,815.44645164,1124352,0.0059035234,1124352,2.691296
