fps,approxkl,serial_timesteps,policy_loss,value_loss,clipfrac,total_timesteps,n_updates,time_elapsed,policy_entropy,explained_variance,ep_reward_mean,ep_len_mean
406,0.0008190164,776192,-0.0004088659,21.783726,0.0053222654,776192,379,1872.2691972255707,7.9758034,0.6854986548423767,1971.9965434,1988.45
407,0.001167398,778240,-6.0005434e-05,20.346775,0.0128417965,778240,380,1877.312072277069,7.981148,-0.019210338592529297,1971.8951070100004,1988.45
405,0.000589351,780288,-0.00017424114,20.247358,0.0046875,780288,381,1882.3398933410645,7.9839754,-0.0015469789505004883,1971.84202008,1988.45
437,0.00087390223,782336,-0.00031837175,3.3001568,0.007470703,782336,382,1887.391223192215,7.9848504,0.9687109366059303,1964.6411997000002,1981.34
414,0.00079207914,784384,-0.000290834,17.0889,0.0061035156,784384,383,1892.0705256462097,7.982051,0.27479344606399536,1964.4491729000001,1981.34
426,0.00082312693,786432,-0.0005087221,20.276821,0.0067382813,786432,384,1897.0177352428436,7.974228,0.050637245178222656,1964.50483793,1981.34
430,0.0015147919,788480,-0.0007705204,19.174654,0.015820313,788480,385,1901.8183906078339,7.9647913,0.07078683376312256,1964.29773724,1981.34
398,0.0018229686,790528,-0.0010439379,20.20806,0.021337891,790528,386,1906.5777399539948,7.962613,-0.0020494461059570312,1964.2752105099999,1981.34
419,0.0050161565,792576,-0.0040142424,19.071636,0.061083984,792576,387,1911.7167296409607,7.9512696,0.08640778064727783,1964.24830659,1981.34
410,0.0017902025,794624,-0.0015656592,20.185963,0.014404297,794624,388,1916.5969679355621,7.9304414,-0.0010849237442016602,1964.1022628499998,1981.34
439,0.00077089877,796672,0.00018565418,20.048046,0.0056152344,796672,389,1921.590013742447,7.9251685,0.002718508243560791,1964.0690591299997,1981.34
429,0.00037942262,798720,-0.00019998413,23.699568,0.0026367188,798720,390,1926.25262093544,7.927179,0.6331836879253387,1943.9744779599998,1961.13
418,0.0016807336,800768,-0.00014062844,20.079273,0.015820313,800768,391,1931.0233409404755,7.9256525,-0.003659486770629883,1943.9310230499998,1961.13
411,0.00018757212,802816,0.00012594594,20.010733,0.00029296876,802816,392,1935.9193360805511,7.9272714,-0.0009042024612426758,1943.94174217,1961.13
417,0.0011999763,804864,-0.000723388,19.929901,0.011523438,804864,393,1940.9015245437622,7.9291215,-0.001605987548828125,1943.89084274,1961.13
415,0.0016570814,806912,0.00024788934,19.876017,0.018652344,806912,394,1945.8017649650574,7.936461,-0.004108071327209473,1943.8788024899998,1961.13
411,0.0010391998,808960,-0.0013186822,19.59505,0.0072753904,808960,395,1950.7317669391632,7.9295816,0.01692885160446167,1943.9981736899997,1961.13
408,0.0021520196,811008,-0.00080913585,19.899282,0.024853516,811008,396,1955.714078426361,7.913709,-0.0010002851486206055,1944.0647240899998,1961.13
431,0.00053750415,813056,-0.00034332968,27.378616,0.0020996095,813056,397,1960.7257552146912,7.9105577,0.775799885392189,1925.51762653,1942.87
405,0.00082682754,815104,0.00041388636,19.830019,0.0065429686,815104,398,1965.4738235473633,7.9086623,-0.0014008283615112305,1925.5492727699998,1942.87
415,0.002862331,817152,-0.00030053384,19.776049,0.03334961,817152,399,1970.521080493927,7.9001136,-0.0029866695404052734,1925.5309308199999,1942.87
420,0.0029221086,819200,-0.0009525719,19.629349,0.0375,819200,400,1975.4508135318756,7.8972106,0.0034873485565185547,1925.5117283799998,1942.87
411,0.0055411337,821248,-0.002747689,19.471087,0.06870117,821248,401,1980.3257834911346,7.9045587,0.010185420513153076,1925.4060952099999,1942.87
417,0.0016118109,823296,-0.00034739036,18.899107,0.01689453,823296,402,1985.2989661693573,7.909011,0.041524648666381836,1925.3416025400002,1942.87
414,0.0010728618,825344,-0.0009055178,19.231108,0.006787109,825344,403,1990.2047488689423,7.8974724,0.028259873390197754,1925.2603157299998,1942.87
421,0.0011139115,827392,0.00015650477,18.86105,0.010107422,827392,404,1995.1456949710846,7.885131,0.05634039640426636,1925.23653173,1942.87
407,0.0042095934,829440,-0.0019606862,23.667196,0.05180664,829440,405,2000.0027661323547,7.8835135,0.6422021985054016,1905.4614373299999,1922.68
421,0.002195625,831488,-0.0015373917,24.557413,0.028125,831488,406,2005.034390926361,7.8847604,0.6350174844264984,1885.81252691,1902.56
401,0.0011814516,833536,-0.00019212803,20.007912,0.010351563,833536,407,2009.8922600746155,7.8813066,-0.0016939640045166016,1885.92506769,1902.56
384,0.0034819264,835584,-0.003915713,20.14539,0.041308593,835584,408,2014.9931943416595,7.874508,-0.018485307693481445,1886.05884553,1902.56
407,0.0018509092,837632,-0.0022955579,19.954039,0.018994141,837632,409,2020.3187777996063,7.8592706,-0.006882190704345703,1886.12066734,1902.56
397,0.0010670822,839680,-0.0002228246,19.897085,0.010009766,839680,410,2025.344809293747,7.8569784,-0.00311887264251709,1886.2002908000002,1902.56
405,0.0037163566,841728,-0.0010119886,19.801767,0.045703124,841728,411,2030.4993078708649,7.8529215,0.00100630521774292,1886.42855136,1902.56
396,0.001905225,843776,-0.00014933501,24.120798,0.023291016,843776,412,2035.5471875667572,7.855644,0.6439901888370514,1866.5866683499999,1882.4
404,0.0011034057,845824,-0.00023878226,19.536839,0.0086425785,845824,413,2040.71129322052,7.8598924,0.022542119026184082,1866.7040277800002,1882.4
412,0.004457678,847872,-8.498912e-06,19.551607,0.056103516,847872,414,2045.7691419124603,7.8602653,0.034122467041015625,1866.6301613900005,1882.4
403,0.0018490816,849920,-0.001147068,23.246754,0.014892578,849920,415,2050.736159801483,7.8610206,0.6547034382820129,1846.48839439,1862.22
419,0.0016966944,851968,-0.0015782493,19.757122,0.015771484,851968,416,2055.806621313095,7.8598237,0.019603610038757324,1846.5114831399999,1862.22
419,0.0019131282,854016,-0.00018850299,19.37323,0.020019531,854016,417,2060.68901014328,7.850045,0.08861303329467773,1846.4944521,1862.22
431,0.0013045635,856064,0.00010083043,20.089159,0.009326172,856064,418,2065.5670671463013,7.854524,-0.006710410118103027,1846.79378164,1862.22
403,0.0033946694,858112,-0.0024291438,19.823597,0.04091797,858112,419,2070.3103687763214,7.859629,0.012194156646728516,1846.9161011100002,1862.22
396,0.0036850765,860160,-0.0029156078,19.139853,0.0453125,860160,420,2075.3862719535828,7.8766503,0.07578587532043457,1847.2193798800001,1862.22
401,0.0014236695,862208,-8.8270506e-05,20.296646,0.011767578,862208,421,2080.5513854026794,7.8838487,-0.017528414726257324,1847.1585364700002,1862.22
430,0.0017791598,864256,-0.00066118233,18.868126,0.015429688,864256,422,2085.6523897647858,7.876958,0.11064106225967407,1847.1116744699998,1862.22
430,0.002089155,866304,-0.0019276872,25.42417,0.027148437,866304,423,2090.4099218845367,7.877118,0.5904553532600403,1847.1181416200002,1862.22
464,0.0015674183,868352,-0.0021898572,20.901337,0.013183594,868352,424,2095.172739505768,7.8632407,0.7368357479572296,1833.7557573400004,1849.24
433,0.0022843168,870400,-0.0011450375,20.114796,0.025390625,870400,425,2099.5858063697815,7.8465757,0.00546419620513916,1833.6863586000002,1849.24
401,0.0019040036,872448,-0.00046534403,20.26616,0.019824218,872448,426,2104.3082258701324,7.841993,-0.00027763843536376953,1833.84444159,1849.24
442,0.0035468922,874496,-0.0013990889,20.209335,0.04135742,874496,427,2109.410972595215,7.852085,-0.00568699836730957,1833.9105966200002,1849.24
429,0.0025063835,876544,-0.00065873185,20.202192,0.027392577,876544,428,2114.0437531471252,7.8630266,-0.017181396484375,1833.8663314400003,1849.24
423,0.002623152,878592,-0.0008917096,20.007446,0.027880859,878592,429,2118.8146924972534,7.8712206,0.0017091631889343262,1833.8304977100001,1849.24
458,0.0016344066,880640,-0.0015240118,20.031893,0.013134765,880640,430,2123.6496138572693,7.8729258,-0.004450678825378418,1833.8328832200004,1849.24
431,0.0023822864,882688,-0.0011869008,19.951097,0.023535157,882688,431,2128.113139629364,7.8608503,-0.003219008445739746,1833.79546189,1849.24
416,0.0018486477,884736,-0.0004149586,19.861835,0.017578125,884736,432,2132.8627667427063,7.8603005,0.000981152057647705,1833.86543555,1849.24
405,0.0039856657,886784,-0.0019104488,19.876703,0.050634764,886784,433,2137.7750799655914,7.8693595,0.0017122626304626465,1833.8400678500004,1849.24
409,0.0014729641,888832,-0.0010827595,19.841093,0.014599609,888832,434,2142.821991920471,7.8727136,-0.006038546562194824,1833.7977368500005,1849.24
420,0.0009930065,890880,-0.00029399176,19.776066,0.0072753904,890880,435,2147.827386856079,7.884568,-0.00042247772216796875,1833.9018632800005,1849.24
409,0.0041277786,892928,-0.00137079,19.752472,0.050634764,892928,436,2152.7032153606415,7.899026,0.001167893409729004,1833.9331463100002,1849.24
415,0.00144996,894976,-0.0008321732,19.716694,0.012011719,894976,437,2157.701286315918,7.892619,-0.0017181634902954102,1833.86476942,1849.24
428,0.0027694278,897024,-0.00043171243,19.694258,0.028564453,897024,438,2162.628528356552,7.8869963,-0.0017582178115844727,1833.85858144,1849.24
426,0.0036401537,899072,-0.003187532,19.626596,0.036816407,899072,439,2167.4044320583344,7.861823,-0.004558920860290527,1833.8727752599996,1849.24
408,0.0045588785,901120,-0.0008426669,19.69002,0.057519533,901120,440,2172.203718662262,7.848733,-0.0012203454971313477,1833.7773217099998,1849.24
409,0.0022416755,903168,-0.0010504473,19.688154,0.024023438,903168,441,2177.2203233242035,7.854715,-0.003884434700012207,1833.9174959799996,1849.24
441,0.0027610846,905216,-0.0015891843,19.651125,0.03178711,905216,442,2182.223664045334,7.85819,0.002933204174041748,1833.8248899399998,1849.24
398,0.002091018,907264,-0.0014703986,27.688162,0.019482423,907264,443,2186.8600766658783,7.864,0.7654551267623901,1793.51572475,1808.92
406,0.00301668,909312,-0.00022754204,19.62201,0.033837892,909312,444,2192.0008890628815,7.862096,-0.0023374557495117188,1793.44673242,1808.92
419,0.0013832963,911360,-0.0013775694,19.218737,0.012207031,911360,445,2197.0359904766083,7.872205,0.019316136837005615,1793.2928667400001,1808.92
399,0.0019955784,913408,-0.0017399976,19.332436,0.023632813,913408,446,2201.9239451885223,7.8918967,0.025968849658966064,1793.16323089,1808.92
420,0.0009366871,915456,-0.00075719657,19.376259,0.0086425785,915456,447,2207.04864358902,7.902484,0.01944071054458618,1793.1068720100002,1808.92
414,0.004294702,917504,-0.0026610743,19.626049,0.03959961,917504,448,2211.9198138713837,7.9074774,0.0010871291160583496,1792.92189787,1808.92
419,0.0012816673,919552,-0.0009782651,19.50112,0.01430664,919552,449,2216.860581636429,7.9228616,0.021567583084106445,1792.6959679400004,1808.92
404,0.0031373333,921600,-0.0015758373,19.26862,0.037353516,921600,450,2221.743302822113,7.9279814,0.04556715488433838,1792.8018242700002,1808.92
427,0.0006751781,923648,-0.00014563151,19.405855,0.0052246093,923648,451,2226.8106667995453,7.925191,0.04019129276275635,1792.9117176600002,1808.92
407,0.00041450406,925696,-0.00058731233,23.76028,0.0028808594,925696,452,2231.6039888858795,7.92837,0.6473977565765381,1792.8296443800002,1808.94
429,0.0017941054,927744,-0.0011163383,19.87392,0.022607422,927744,453,2236.631021261215,7.9348536,0.02410656213760376,1792.80169352,1808.94
390,0.0020943484,929792,-0.0015679747,19.055883,0.022851562,929792,454,2241.3997745513916,7.931594,0.08455681800842285,1792.7623875799995,1808.94
393,0.0008125658,931840,-0.00041535552,20.419538,0.008398438,931840,455,2246.6504230499268,7.9413605,-0.03273344039916992,1792.7106905199994,1808.94
440,0.0016185325,933888,-0.00039271096,20.109653,0.016992187,933888,456,2251.860681295395,7.9633155,0.08593380451202393,1792.6408022599999,1808.94
420,0.0005153165,935936,-0.00035768058,19.104162,0.002783203,935936,457,2256.5154871940613,7.96896,0.1409178376197815,1792.5681427099998,1808.94
414,0.0019204849,937984,4.4192722e-05,20.075401,0.021240234,937984,458,2261.3861560821533,7.95991,0.009821057319641113,1792.5843299,1808.94
415,0.0015922764,940032,-0.00049347035,20.217533,0.01665039,940032,459,2266.3219587802887,7.955063,-0.00044715404510498047,1792.8026624,1808.94
422,0.004551399,942080,-0.0026000282,20.33436,0.05629883,942080,460,2271.2519574165344,7.9453607,-0.018164634704589844,1792.90751891,1808.94
416,0.002429009,944128,-0.0033534188,22.967196,0.022753906,944128,461,2276.095406770706,7.9313912,0.48565179109573364,1793.0980337199999,1808.94
410,0.0013732102,946176,-0.0013299406,19.164305,0.015527343,946176,462,2281.0146536827087,7.9145393,0.10321718454360962,1793.1213925400004,1808.94
420,0.0012002751,948224,-0.000381614,20.07797,0.011669922,948224,463,2286.0094017982483,7.9206,0.006210207939147949,1793.09803051,1808.94
411,0.0023554696,950272,-0.000760367,20.171959,0.028222656,950272,464,2290.8747425079346,7.9376197,0.007016956806182861,1793.19445755,1808.94
411,0.001508719,952320,-0.0010672897,20.288794,0.014550781,952320,465,2295.8535449504852,7.957862,-0.01332855224609375,1793.2709629100004,1808.94
419,0.0021164534,954368,-0.0004126084,20.26019,0.022265624,954368,466,2300.836798429489,7.9694023,-0.010202527046203613,1813.3365053200002,1829.13
414,0.0009351728,956416,-0.0014199022,18.441965,0.009667968,956416,467,2305.716511487961,7.963628,0.22209054231643677,1813.6756043200003,1829.13
412,0.0020969985,958464,-0.003562158,19.901466,0.024609376,958464,468,2310.656285047531,7.9436274,0.016068696975708008,1813.8170458800003,1829.13
387,0.0016069913,960512,-0.0011482004,24.41957,0.015234375,960512,469,2315.621084213257,7.935473,0.8155782222747803,1820.20452815,1835.69
389,0.0037609276,962560,-0.0013117682,20.173304,0.050683595,962560,470,2320.9060995578766,7.9325476,-0.006407618522644043,1820.35739807,1835.69
414,0.0008460096,964608,0.000115961106,19.856627,0.0068359375,964608,471,2326.162530183792,7.9319983,0.025427699089050293,1820.28670842,1835.69
412,0.0022270582,966656,-0.0010038762,20.093914,0.027246093,966656,472,2331.1013674736023,7.9398513,-0.002730727195739746,1827.6154754200002,1842.8
423,0.0013996477,968704,-0.0005992242,19.949118,0.015332031,968704,473,2336.0725491046906,7.947158,-0.001465916633605957,1827.81278618,1842.8
416,0.0013192908,970752,-0.0019719517,20.161404,0.0125488285,970752,474,2340.906722307205,7.959056,-0.006466031074523926,1827.7001379700002,1842.8
422,0.0021505891,972800,-0.0012845972,20.047298,0.022509765,972800,475,2345.8212106227875,7.9610763,-0.008317828178405762,1827.856351,1842.8
415,0.0014677005,974848,-0.0009139561,19.831278,0.01508789,974848,476,2350.673070907593,7.9480004,0.019760310649871826,1827.8559403099998,1842.8
429,0.0039532525,976896,-0.0023001588,19.518255,0.041552734,976896,477,2355.6062920093536,7.931085,0.038210153579711914,1827.8404066599999,1842.8
416,0.0035783083,978944,-0.0017925551,20.168877,0.044433594,978944,478,2360.3779640197754,7.9153404,-0.006881237030029297,1827.8442142299996,1842.8
415,0.0026594766,980992,-0.0015718186,19.448734,0.031298827,980992,479,2365.296879529953,7.9142213,0.040058255195617676,1827.7764849799999,1842.8
363,0.0026028142,983040,-0.0006593679,20.08791,0.026904296,983040,480,2370.2304594516754,7.9189177,-0.007802009582519531,1827.8018120399997,1842.8
417,0.0039589205,985088,-0.0034226466,19.9465,0.047607422,985088,481,2375.8665025234222,7.9197135,0.006973326206207275,1847.9361892199997,1863.01
419,0.002185604,987136,-0.001028544,19.70679,0.025390625,987136,482,2380.7693753242493,7.912145,0.0251539945602417,1847.96166744,1863.01
406,0.0012122348,989184,4.1470812e-05,19.576519,0.011621093,989184,483,2385.6496725082397,7.904017,0.04020875692367554,1847.92883403,1863.01
425,0.0025246458,991232,-0.00072101265,20.216402,0.027636718,991232,484,2390.690235853195,7.9020705,-0.008742094039916992,1847.9829394800001,1863.01
426,0.0035096002,993280,-0.0016540072,20.123716,0.045947265,993280,485,2395.5058760643005,7.89976,0.0005797743797302246,1847.9678517400002,1863.01
415,0.0021772315,995328,-0.0020255954,20.165712,0.023339843,995328,486,2400.3139142990112,7.893647,-0.0036629438400268555,1847.94508491,1863.01
423,0.00068400364,997376,0.00027772732,19.951948,0.005517578,997376,487,2405.2382056713104,7.8907022,0.013881385326385498,1847.9643591799997,1863.01
409,0.0015293811,999424,-0.0003635868,23.90076,0.014599609,999424,488,2410.070246219635,7.8963766,0.6735528409481049,1846.5222272699998,1861.13
410,0.0007323631,1001472,0.00040436845,19.922125,0.0026855469,1001472,489,2415.073515892029,7.8987074,0.025590479373931885,1846.5239988300004,1861.13
413,0.0024682141,1003520,-0.0013620744,20.372852,0.027001953,1003520,490,2420.063170194626,7.9017572,0.051017820835113525,1846.4791204700002,1861.13
381,0.0015616852,1005568,-0.0003264015,20.267296,0.015332031,1005568,491,2425.016541481018,7.9024973,-0.010590076446533203,1846.5240061100003,1861.13
400,0.0005152918,1007616,-0.0005333732,25.859356,0.0024902343,1007616,492,2430.3917186260223,7.9098845,0.7838788628578186,1806.72692312,1820.77
415,0.0019142585,1009664,-0.0016522345,20.141045,0.019238282,1009664,493,2435.5031514167786,7.916598,-0.0064640045166015625,1806.80191301,1820.77
416,0.0017204077,1011712,-0.0008736391,20.061525,0.017089844,1011712,494,2440.4335644245148,7.910385,-0.002179741859436035,1806.9213360299996,1820.77
414,0.001052757,1013760,-5.905788e-05,19.830769,0.009326172,1013760,495,2445.3559317588806,7.910859,0.0045999884605407715,1827.0264607599997,1840.96
404,0.002503342,1015808,-0.0018356235,22.87776,0.02578125,1015808,496,2450.2936902046204,7.921626,0.6970453262329102,1827.24038052,1840.94
422,0.00094473,1017856,-0.00064602634,20.126541,0.0109375,1017856,497,2455.354991674423,7.930829,0.014822065830230713,1827.31806179,1840.94
417,0.0033765354,1019904,-0.0012655647,19.94305,0.046679687,1019904,498,2460.1978754997253,7.9321547,-0.002385735511779785,1827.2781043499997,1840.94
408,0.0041420585,1021952,-0.0029860344,19.787731,0.043701172,1021952,499,2465.106324195862,7.92136,0.0002123713493347168,1827.27558303,1840.94
435,0.0005920852,1024000,-2.8529099e-05,19.940853,0.0032226562,1024000,500,2470.114386320114,7.9228325,-0.007831096649169922,1827.3282303199999,1840.94
411,0.003379976,1026048,-0.003372512,19.83118,0.04511719,1026048,501,2474.816182374954,7.9327683,-0.002541184425354004,1827.2852072299997,1840.94
424,0.00068967155,1028096,0.0004798725,19.922747,0.0037597655,1028096,502,2479.7960064411163,7.933399,-0.002504587173461914,1827.39835073,1840.94
415,0.0015260183,1030144,-0.0005741034,19.780664,0.01430664,1030144,503,2484.6262485980988,7.923013,-9.894371032714844e-06,1847.4698137,1861.1
406,0.002857469,1032192,-0.0010607194,19.76916,0.03388672,1032192,504,2489.557087659836,7.9239182,-0.001654982566833496,1847.48338798,1861.1
425,0.0021312626,1034240,-0.00081535254,19.751207,0.025390625,1034240,505,2494.5989034175873,7.9342666,-0.00020301342010498047,1847.5749958000004,1861.1
415,0.0023931912,1036288,-0.002611327,19.791592,0.021484375,1036288,506,2499.406987428665,7.9133377,0.009334862232208252,1847.48049949,1861.1
403,0.0020161641,1038336,-0.0015293797,19.497526,0.02241211,1038336,507,2504.3410184383392,7.883442,0.016402781009674072,1867.5817764,1881.28
379,0.00239367,1040384,-0.00047179806,23.636211,0.02890625,1040384,508,2509.415417432785,7.883092,0.6313465237617493,1847.6344693600001,1861.06
411,0.0026971926,1042432,-0.0011051538,19.669031,0.030029297,1042432,509,2514.8192880153656,7.8844595,0.0012044906616210938,1847.63829188,1861.06
403,0.0022092238,1044480,-0.001008673,19.437431,0.023876954,1044480,510,2519.793383359909,7.8815765,0.02648794651031494,1847.63688431,1861.06
419,0.000906869,1046528,0.00048751774,19.830252,0.006982422,1046528,511,2524.870590209961,7.885192,-0.015087723731994629,1847.64020727,1861.06
430,0.0011269455,1048576,-0.00028670995,19.670698,0.011474609,1048576,512,2529.7534005641937,7.891423,0.012117207050323486,1847.71008765,1861.06
422,0.0047950884,1050624,-0.0033229203,19.813288,0.053369142,1050624,513,2534.5061106681824,7.8995833,0.003099501132965088,1847.7448104500002,1861.06
404,0.0019624103,1052672,-0.0010611492,19.827555,0.023632813,1052672,514,2539.3593010902405,7.913312,0.005192399024963379,1847.7681764200001,1861.06
433,0.0021353064,1054720,-0.0007537301,19.710892,0.024951171,1054720,515,2544.4180018901825,7.9276924,0.013152360916137695,1861.20697379,1874.04
411,0.000758565,1056768,0.0005869063,20.050758,0.005761719,1056768,516,2549.1433403491974,7.934058,-0.025722026824951172,1861.2747597999999,1874.04
404,0.0021800324,1058816,-0.0010579327,19.664845,0.023730468,1058816,517,2554.1198737621307,7.9347267,0.010344147682189941,1861.2661039599998,1874.04
403,0.0013148516,1060864,0.0003274958,19.828186,0.012011719,1060864,518,2559.182480096817,7.9363427,-0.003471970558166504,1861.28568901,1874.04
398,0.0026514516,1062912,-0.0007886134,19.7399,0.025634766,1062912,519,2564.2619173526764,7.9399004,0.010862529277801514,1861.3252066299997,1874.04
395,0.0020082877,1064960,-0.0022126103,19.47457,0.02602539,1064960,520,2569.3960506916046,7.9424577,0.02886730432510376,1861.3663656899998,1874.04
419,0.0019550158,1067008,-0.00022546263,19.55356,0.021386718,1067008,521,2574.5692267417908,7.9482093,0.016442179679870605,1861.41484337,1874.04
403,0.0017061466,1069056,-0.001477964,20.023129,0.01694336,1069056,522,2579.449007511139,7.968909,-0.018822669982910156,1861.4951123599997,1874.04
430,0.0017964384,1071104,0.00010695929,19.509254,0.019189453,1071104,523,2584.5196113586426,7.9913855,0.020082414150238037,1861.5178277599998,1874.04
413,0.0018925325,1073152,-0.0003912701,19.445906,0.020263672,1073152,524,2589.277792930603,7.996147,0.03009617328643799,1861.4933652400002,1874.04
439,0.0016822547,1075200,-0.0036734652,23.203058,0.018554688,1075200,525,2594.227673768997,7.977742,0.8884492591023445,1858.9068790300005,1872.39
420,0.0039318665,1077248,-0.0014611577,20.212261,0.04350586,1077248,526,2598.893072605133,7.9610076,-0.005591630935668945,1858.9004391600006,1872.39
410,0.0034817818,1079296,7.476048e-05,19.988985,0.044140626,1079296,527,2603.7689023017883,7.964752,0.004786968231201172,1858.9561282000004,1872.39
402,0.002203626,1081344,-0.0007917836,20.112299,0.025341798,1081344,528,2608.754553794861,7.968642,0.0037682056427001953,1859.0472168000001,1872.39
415,0.00049977796,1083392,-0.0005850039,24.024158,0.0034179688,1083392,529,2613.848088502884,7.977637,0.6406545639038086,1839.07362015,1852.2
418,0.0013700875,1085440,-0.00080104,25.067667,0.013720703,1085440,530,2618.783796072006,7.990238,0.642786830663681,1819.15883756,1832.02
414,0.00061837136,1087488,0.00027419438,20.065844,0.0032714843,1087488,531,2623.680710554123,7.9898453,-0.002140522003173828,1819.27363123,1832.02
417,0.0023510293,1089536,-0.0016183102,19.974672,0.024414062,1089536,532,2628.6266963481903,7.9850755,-0.0007482767105102539,1819.33844473,1832.02
416,0.003219278,1091584,-0.0028818124,33.82163,0.041503906,1091584,533,2633.5289900302887,7.9985595,0.6629980504512787,1839.3868279600003,1852.15
431,0.0020696225,1093632,-0.0012532643,0.3389055,0.018994141,1093632,534,2638.444371700287,7.9880447,0.996236975537613,1848.60048263,1862.12
407,0.0011881993,1095680,-0.0002752414,19.95236,0.009912109,1095680,535,2643.1933047771454,7.9728227,-0.0030968189239501953,1848.7117786300003,1862.12
407,0.0050022854,1097728,-0.0031462987,22.769564,0.068554685,1097728,536,2648.2240085601807,7.9761,0.7086515426635742,1828.9780361900002,1841.99
401,0.0012941489,1099776,-0.0014500634,28.602146,0.0107421875,1099776,537,2653.249329805374,7.9704065,0.8559714257717133,1806.63610164,1819.45
416,0.0012695745,1101824,-0.00043101195,19.918308,0.011621093,1101824,538,2658.3513703346252,7.9583917,0.0005739927291870117,1806.7581046100004,1819.45
419,0.0011629865,1103872,-0.00041965215,19.88132,0.0126953125,1103872,539,2663.2663180828094,7.9605246,0.0027183890342712402,1806.8949820500002,1819.45
413,0.002044691,1105920,-0.0012837986,4.7641897,0.013964844,1105920,540,2668.1485335826874,7.945469,0.9563680253922939,1798.05061304,1810.67
389,0.0009117558,1107968,0.0003478847,19.86502,0.007910157,1107968,541,2673.1049013137817,7.935116,-0.008247733116149902,1818.0898729700002,1830.87
409,0.0025189985,1110016,-0.0001891236,19.498142,0.028857421,1110016,542,2678.3678255081177,7.941593,0.02051675319671631,1818.11702857,1830.87
400,0.0018345856,1112064,-0.00046926626,19.972805,0.020654297,1112064,543,2683.3729078769684,7.9475083,-0.007673382759094238,1818.1792218499997,1830.87
407,0.0033343765,1114112,-0.0006221738,19.861597,0.038964845,1114112,544,2688.483587741852,7.949065,-0.013375639915466309,1818.1834488700001,1830.87
416,0.0012396737,1116160,-0.00043608792,19.790615,0.013574218,1116160,545,2693.5126116275787,7.948162,-0.0031862258911132812,1818.1390712099997,1830.87
420,0.0012070031,1118208,-0.0010228505,19.79512,0.009863282,1118208,546,2698.430059194565,7.939457,-0.0029360055923461914,1818.2718686599997,1830.87
417,0.0008095545,1120256,4.787654e-05,19.786438,0.00546875,1120256,547,2703.3030836582184,7.9337234,-0.000984787940979004,1818.25145749,1830.87
421,0.00094460545,1122304,0.00019315755,19.6975,0.008740234,1122304,548,2708.208615064621,7.9322577,-0.004359006881713867,1818.2450319100003,1830.87
416,0.0025494096,1124352,-0.0015373894,19.656948,0.031689454,1124352,549,2713.0705001354218,7.9342146,-0.0015450716018676758,1818.16866897,1830.87
413,0.0006713695,1126400,-0.00046995998,19.674452,0.005029297,1126400,550,2717.987096786499,7.9439225,0.004259467124938965,1818.18541593,1830.87
413,0.0012971035,1128448,3.6409947e-05,19.705761,0.012988281,1128448,551,2722.9401416778564,7.9555907,-0.0011730194091796875,1818.4186861000003,1830.87
405,0.0017982444,1130496,-0.0001892816,19.731945,0.019921875,1130496,552,2727.8949661254883,7.9605303,-0.0020328760147094727,1818.4782929000003,1830.87
401,0.0048323357,1132544,-0.0018926337,19.720268,0.064453125,1132544,553,2732.947773694992,7.95739,0.00014913082122802734,1818.53797389,1830.87
405,0.0006004162,1134592,0.00069366046,19.552242,0.005566406,1134592,554,2738.0553102493286,7.94921,0.015934526920318604,1818.5247545500004,1830.87
405,0.0016404918,1136640,-0.00033814827,19.874247,0.01821289,1136640,555,2743.103155374527,7.945382,-0.007800579071044922,1818.5896143500004,1830.87
423,0.0022662939,1138688,-0.0014220902,19.78864,0.026953125,1138688,556,2748.158915758133,7.9377074,-0.005807280540466309,1818.5993918500003,1830.87
415,0.0010567785,1140736,-0.00043745767,19.726942,0.009472656,1140736,557,2752.9965851306915,7.944992,0.0015363693237304688,1818.5798833600002,1830.87
416,0.0018295959,1142784,-0.00053780864,19.70483,0.019189453,1142784,558,2757.920248270035,7.9613814,-0.0034657716751098633,1818.7109116799998,1830.87
420,0.001354895,1144832,-0.0005294782,19.632536,0.014453125,1144832,559,2762.8347260951996,7.973728,-0.0003733634948730469,1832.54069052,1844.45
418,0.0014483834,1146880,-0.0007333683,19.67023,0.016308594,1146880,560,2767.7070758342743,7.9857483,-0.0037995576858520508,1832.4824641899997,1844.45
421,0.0028958924,1148928,-0.0005488309,19.678593,0.03276367,1148928,561,2772.602075576782,8.002707,-0.005008101463317871,1832.5746040099998,1844.45
420,0.002221837,1150976,-0.0010522313,19.627987,0.02236328,1150976,562,2777.464199066162,8.015143,-0.00587308406829834,1832.57849049,1844.45
409,0.00080096704,1153024,-0.0010175704,19.705048,0.0052246093,1153024,563,2782.335254907608,8.018022,-0.0038590431213378906,1832.5825433799994,1844.45
417,0.00054541463,1155072,-0.00094060507,18.502539,0.005029297,1155072,564,2787.332221031189,8.028538,0.8527004271745682,1827.3962890599996,1839.67
433,0.0012181387,1157120,-0.0011112316,19.659464,0.014746094,1157120,565,2792.238643884659,8.030989,0.00013691186904907227,1827.42126868,1839.67
413,0.001003486,1159168,-0.00084703433,31.628073,0.009765625,1159168,566,2796.963965654373,8.026358,0.8350618630647659,1793.17144562,1805.64
