n_updates,fps,clipfrac,explained_variance,total_timesteps,value_loss,time_elapsed,policy_loss,approxkl,serial_timesteps,policy_entropy,ep_reward_mean,ep_len_mean
195,545,0.040966798,0.905949056148529,399360,11.0886,716.1814615726471,-0.0051422333,0.0032334556,399360,5.5273833,844.92110285,1058.82
196,554,0.0647461,0.8023182600736618,401408,19.98953,719.9355626106262,-0.0023911267,0.0051208236,401408,5.5435452,845.40779152,1058.82
197,555,0.0659668,0.7789193987846375,403456,19.786854,723.6306781768799,-0.0027632287,0.0051115034,403456,5.5544457,863.84575577,1078.72
198,560,0.010205078,0.7972047328948975,405504,19.920475,727.3148641586304,-0.00081609504,0.0012926039,405504,5.555068,881.2356745000001,1096.32
199,556,0.01845703,0.8405810296535492,407552,19.872972,730.969321012497,-0.0012886373,0.0024863547,407552,5.5556397,886.8502127700001,1096.32
200,553,0.030566406,0.7686685919761658,409600,19.94302,734.6519193649292,0.00047157807,0.0030431787,409600,5.556575,903.45029535,1114.01
201,553,0.068847656,0.7844508588314056,411648,19.697847,738.3508543968201,-0.0043206783,0.00554487,411648,5.554562,905.3914151800001,1114.01
202,548,0.06591797,0.8038692772388458,413696,20.175648,742.053377866745,-0.0045602154,0.0053858655,413696,5.556945,905.59701407,1114.01
203,565,0.04975586,0.7605535537004471,415744,19.628078,745.7893137931824,-0.0027240505,0.0041428236,415744,5.563175,923.59491054,1133.93
204,555,0.09921875,0.7906491607427597,417792,19.509474,749.413074016571,-0.007105728,0.0072959005,417792,5.5639524,929.4272886699999,1133.93
205,564,0.017236328,0.8745191544294357,419840,40.99271,753.1032078266144,-0.0023098788,0.0019956646,419840,5.5708957,892.8156043999999,1092.97
206,541,0.052441407,0.44236254692077637,421888,17.551174,756.7303521633148,-0.004237185,0.0044989167,421888,5.5724077,886.7418461899999,1092.97
207,565,0.04091797,0.9375989660620689,423936,13.257495,760.5144321918488,-0.0043951627,0.0038565851,423936,5.56861,851.6995764399998,1056.16
208,569,0.047753908,0.8076303899288177,425984,56.138325,764.1349358558655,-0.007146827,0.0037894577,425984,5.559038,845.65993133,1046.23
209,549,0.047558594,0.855185404419899,428032,26.570084,767.729419708252,-0.0020865297,0.0040956335,428032,5.5793486,859.53061743,1058.94
210,530,0.05444336,0.7611255794763565,430080,9.032338,771.4564924240112,-0.0035185695,0.0047343555,430080,5.6025543,853.4581790999999,1058.94
211,553,0.0265625,0.8448126763105392,432128,24.025337,775.3210887908936,-0.0039395634,0.003095857,432128,5.5961256,836.9558963900001,1041.14
212,556,0.027880859,0.7462365031242371,434176,28.12403,779.0233902931213,-0.0027248506,0.0026165803,434176,5.5928683,807.97114104,1010.93
213,530,0.03310547,0.8524432331323624,436224,22.982136,782.7059893608093,-0.0046707583,0.0036294262,436224,5.5982175,799.6756779000002,1007.41
214,546,0.021875,0.810308113694191,438272,20.251488,786.5687062740326,-0.0013905144,0.0025644412,438272,5.606328,814.8319182000002,1021.47
215,560,0.038085938,0.9272239357233047,440320,9.066044,790.3171851634979,-0.0049047107,0.004355248,440320,5.628558,800.3294073100001,1007.34
216,558,0.029296875,0.8442103862762451,442368,20.328363,793.9686930179596,-0.0010728121,0.0028496133,442368,5.6465826,814.6965825899999,1020.77
217,559,0.042382814,0.8988974690437317,444416,28.944239,797.6330063343048,-0.0036965925,0.0036445514,444416,5.6507883,797.6308649100001,1003.27
218,565,0.03364258,0.8897915035486221,446464,39.79082,801.2966401576996,-0.0055660047,0.0032075918,446464,5.65407,741.3422711900001,937.25
219,559,0.019726563,0.9056637287139893,448512,29.289133,804.9217793941498,-0.0032900244,0.0021118163,448512,5.669529,726.2727859500001,920.92
220,560,0.017236328,0.9542603529989719,450560,11.080248,808.5796737670898,-0.0009920519,0.0021637357,450560,5.6758933,708.7828995899998,902.86
221,563,0.0068359375,0.899877093732357,452608,33.32589,812.2366795539856,-0.0026700166,0.0010714758,452608,5.674712,692.3417538,886.01
222,555,0.05205078,0.786067396402359,454656,20.057154,815.8736763000488,-0.004950459,0.004192217,454656,5.6705656,710.3592577300001,904.92
223,556,0.035302736,0.8997529521584511,456704,28.233372,819.563716173172,-0.0027919493,0.0032993867,456704,5.6610622,726.7829725,920.7
224,549,0.065820314,0.8765897676348686,458752,25.117128,823.2411620616913,-0.004813575,0.0051108445,458752,5.657854,725.3158286900001,920.93
225,546,0.036621094,0.781218022108078,460800,18.781559,826.9713594913483,-0.0018192049,0.003267315,460800,5.655993,741.0097430399999,935.99
226,560,0.042626955,0.9509884603321552,462848,17.825754,830.7192323207855,-0.005063995,0.003765588,462848,5.6569395,715.64443801,910.31
227,563,0.042773437,0.9120430275797844,464896,22.9365,834.3722031116486,-0.0076656574,0.0036276556,464896,5.669071,667.0726623800001,862.43
228,586,0.025830079,0.8740827292203903,466944,14.626877,838.0066905021667,-0.0047783162,0.0026067658,466944,5.6721683,662.72316826,857.79
229,569,0.03730469,0.9692633412778378,468992,8.152708,841.4995481967926,-0.006543631,0.0035268508,468992,5.669896,640.11471224,839.91
230,534,0.011230469,0.8950659558176994,471040,5.19367,845.0992226600647,-0.0019356813,0.001521334,471040,5.663573,634.68673693,831.59
231,547,0.025195312,0.9176284298300743,473088,11.151037,848.9346096515656,-0.002697461,0.0023177094,473088,5.6574454,638.04910396,836.05
232,552,0.011523438,0.9067154228687286,475136,11.792836,852.6740777492523,-0.0020584236,0.0013837926,475136,5.6557865,652.1655352,851.33
233,574,0.024414062,0.7984419018030167,477184,33.29495,856.3834331035614,-0.002577039,0.0023080178,477184,5.650304,671.9551204300001,876.13
234,569,0.02216797,0.8398660123348236,479232,15.438078,859.9462954998016,-0.0027605598,0.0022139335,479232,5.6442394,663.67488395,872.19
235,550,0.038232423,0.8556560128927231,481280,20.055433,863.5405745506287,-0.0037553136,0.003191948,481280,5.6455274,677.6951590699998,889.7
236,546,0.024365235,0.8372557610273361,483328,20.086489,867.2644729614258,-0.002584375,0.0024947654,483328,5.6485815,694.6589178699999,909.67
237,542,0.024609376,0.8043582141399384,485376,20.156809,871.0144512653351,-0.0033923318,0.0027238731,485376,5.6348257,712.6929529399997,929.63
238,539,0.031982422,0.8280302435159683,487424,20.32729,874.7927844524384,-0.0032876309,0.0031589654,487424,5.6263146,723.1821325399998,938.29
239,545,0.04067383,0.7885975688695908,489472,19.804548,878.589644908905,-0.00042906194,0.0035818745,489472,5.629167,740.3962172099999,955.85
240,542,0.019921875,0.8558487296104431,491520,20.385307,882.3478999137878,-0.0017697772,0.0021809204,491520,5.6245985,757.56463645,972.89
241,547,0.024267578,0.9801419340074062,493568,2.6736786,886.1207990646362,-0.0038332748,0.0023605633,493568,5.6309,757.7226987299999,972.93
242,561,0.019628907,0.8475863337516785,495616,32.67005,889.8627192974091,-0.0035884704,0.0019801233,495616,5.6324215,774.67123606,994.76
243,545,0.04472656,0.7809167206287384,497664,19.76262,893.5113158226013,-0.0015037956,0.0040773083,497664,5.623692,790.2336344399998,1010.13
244,541,0.060302734,0.7827484905719757,499712,19.532738,897.2637028694153,-0.0024159884,0.0047154985,499712,5.616529,804.0473896399999,1022.19
245,548,0.053759765,0.888680562376976,501760,20.278124,901.0472800731659,-0.0054580546,0.0044210884,501760,5.6196985,813.74543924,1029.21
246,547,0.041748047,0.9294214025139809,503808,9.925706,904.7837121486664,-0.00604213,0.0036271536,503808,5.6183085,769.4445396800002,987.9
247,555,0.007470703,0.9344856292009354,505856,12.675203,908.5280413627625,-0.001147894,0.0011187962,505856,5.621585,740.7321163,959.75
248,558,0.053515624,0.8619846701622009,507904,38.922512,912.2126648426056,-0.0062010856,0.004522548,507904,5.625521,687.1289712399998,904.41
249,541,0.029248048,0.8295816779136658,509952,19.544281,915.8780772686005,-0.0030460176,0.0028531528,509952,5.632864,687.29343589,904.41
250,535,0.053125,0.8070980459451675,512000,19.92892,919.6572606563568,-0.0052019083,0.0043689795,512000,5.629527,704.5720274799999,922.24
251,544,0.04243164,0.862121507525444,514048,20.857786,923.4815323352814,-0.0038089002,0.0040477635,514048,5.619939,722.38875002,940.86
252,532,0.06279297,0.9813763592392206,516096,2.2207582,927.2443015575409,-0.007184823,0.0055297636,516096,5.6106043,723.8536245600001,943.07
253,576,0.018066406,0.7520105540752411,518144,35.691208,931.0884375572205,-0.0025432378,0.0016196646,518144,5.6188874,717.6872153999998,934.94
254,583,0.005761719,0.9526355899870396,520192,7.0771737,934.643209695816,-0.0029219356,0.000889355,520192,5.62066,724.8173398399998,946.19
255,544,0.027539063,0.8371551632881165,522240,15.76095,938.1527304649353,-0.0039990167,0.002871527,522240,5.618461,741.1720507,963.76
256,535,0.046533205,0.8246450573205948,524288,19.873074,941.9151093959808,-0.0022906014,0.004055466,524288,5.62179,740.83981038,963.76
257,547,0.04736328,0.984435498714447,526336,2.6584537,945.7409029006958,-0.0073045506,0.0044433875,526336,5.619244,743.46604699,967.41
258,566,0.02319336,0.7198116183280945,528384,23.680187,949.4793288707733,-0.005747833,0.0020573174,528384,5.6163864,730.58870006,949.65
259,542,0.092480466,0.9445609822869301,530432,6.1497164,953.0936539173126,-0.0058608055,0.006947247,530432,5.6214533,740.20071992,963.16
260,541,0.045458984,0.7889684587717056,532480,21.344124,956.8714351654053,-0.0027565828,0.0038017414,532480,5.6242466,758.5151914899999,982.01
261,551,0.02060547,0.9096789509057999,534528,22.414707,960.652336359024,-0.0022180155,0.0023278454,534528,5.6250873,775.7362621800002,1001.09
262,542,0.021826172,0.7959372699260712,536576,17.689028,964.3661413192749,-0.0015752654,0.0022620258,536576,5.618475,792.3116804,1017.98
263,565,0.030078124,0.8568581491708755,538624,12.537158,968.1440770626068,-0.0014419646,0.0025730398,538624,5.6163244,792.5636980500001,1017.98
264,545,0.011572266,0.8182194828987122,540672,20.952631,971.7646992206573,-0.0016702494,0.0013601956,540672,5.6243806,806.22182298,1035.34
265,565,0.005761719,0.8579708188772202,542720,25.04976,975.5206010341644,-0.00094901107,0.0008974892,542720,5.624362,805.75162824,1042.24
266,554,0.039111327,0.9173522442579269,544768,20.93295,979.1446735858917,-0.0025018402,0.0035903896,544768,5.6230354,804.11203316,1041.63
267,549,0.0359375,0.8519750088453293,546816,21.071306,982.8389446735382,-0.0036814553,0.0034980383,546816,5.6184044,804.0475265600002,1041.63
268,535,0.08339844,0.8224340826272964,548864,19.309984,986.5699689388275,-0.0051935907,0.0069147563,548864,5.6253047,821.50350932,1059.32
269,543,0.06342773,0.7864987105131149,550912,20.091211,990.395480632782,-0.0037766024,0.00528906,550912,5.6283865,839.11025904,1076.97
270,537,0.13242188,0.8094343394041061,552960,20.52981,994.166321516037,-0.006816069,0.009465659,552960,5.629406,838.35892674,1076.97
271,549,0.059228517,0.9369173645973206,555008,7.2321067,997.9782280921936,-0.0056356275,0.0048246845,555008,5.620076,854.8589819399999,1095.49
272,551,0.03125,0.9544516801834106,557056,9.935702,1001.7026093006134,-0.00375332,0.003539287,557056,5.6046095,869.9257761100001,1112.59
273,546,0.057617188,0.8094628602266312,559104,19.28886,1005.4198665618896,-0.002744922,0.004559799,559104,5.6090817,886.36769098,1130.28
274,549,0.035546876,0.8360631614923477,561152,20.527157,1009.1669173240662,-0.004880904,0.003201624,561152,5.612435,884.19108897,1130.28
275,543,0.03461914,0.8394940495491028,563200,19.872234,1012.8968648910522,-0.0026567008,0.0030148919,563200,5.6159997,901.23797167,1148.3
276,540,0.04082031,0.8231874257326126,565248,19.569248,1016.6646466255188,-0.002273441,0.0038816943,565248,5.618257,918.8805035099999,1166.61
277,544,0.057763673,0.8355991393327713,567296,19.351086,1020.4521803855896,-0.0036380559,0.0045945765,567296,5.613331,935.21313337,1184.13
278,534,0.023583984,0.831820622086525,569344,19.895206,1024.21466588974,-0.0010718139,0.0025190911,569344,5.6187983,953.0421786799999,1202.37
279,579,0.019824218,0.6279541552066803,571392,32.628975,1028.0486478805542,-0.002354867,0.0018386137,571392,5.6210814,941.7652426499997,1194.54
280,538,0.028955078,0.9414650425314903,573440,9.270393,1031.5824074745178,-0.0036022495,0.003324587,573440,5.624072,926.0294661099999,1179.3
281,550,0.018701172,0.8343374729156494,575488,20.539791,1035.3864076137543,-0.0030624245,0.0021119753,575488,5.6270666,925.2397330699999,1179.3
282,550,0.047265626,0.888879083096981,577536,25.233133,1039.1056382656097,-0.0028097294,0.004874521,577536,5.6256804,942.9734975999999,1201.9
283,549,0.029101562,0.8278852701187134,579584,21.39786,1042.8264758586884,-0.0033706813,0.002627593,579584,5.632254,945.10052771,1201.9
284,557,0.021826172,0.7674954533576965,581632,25.04169,1046.5547075271606,-0.0042499336,0.0020036113,581632,5.6421003,940.3534148699998,1202.14
285,541,0.121875,0.826420247554779,583680,20.013363,1050.2283110618591,-0.00641929,0.008801164,583680,5.651255,946.7570352299999,1209.68
286,544,0.07070313,0.8415822386741638,585728,20.775303,1054.0086653232574,-0.0047074025,0.005639622,585728,5.663036,963.5132126200001,1226.92
287,549,0.017578125,0.8731372952461243,587776,25.916977,1057.7677991390228,0.00025393226,0.0019032431,587776,5.673381,980.4168157,1245.8
288,559,0.042675782,0.9663949385285378,589824,8.210036,1061.4944062232971,-0.01037163,0.0037524838,589824,5.685372,984.2029401100001,1251.15
289,547,0.0147949215,0.8181970417499542,591872,20.486,1065.1531291007996,-0.0017450238,0.0017435817,591872,5.6815395,997.4451875900002,1264.64
290,536,0.046142578,0.8213110417127609,593920,19.834637,1068.8966739177704,-0.0043581673,0.0041145077,593920,5.6907234,1009.7833059299999,1278.29
291,546,0.02241211,0.8230635225772858,595968,19.990282,1072.7120530605316,-0.0017874681,0.0021968447,595968,5.702564,1026.91009007,1295.42
292,542,0.022070313,0.7996919006109238,598016,27.677511,1076.4583461284637,-0.00208962,0.0022043826,598016,5.704021,1042.6692554299998,1310.55
293,549,0.02709961,0.7274524569511414,600064,18.508812,1080.2344951629639,-0.0031836904,0.002258084,600064,5.702936,1052.0629648099998,1324.72
294,522,0.03466797,0.9316321238875389,602112,9.907594,1083.958648443222,-0.0021439095,0.0031509236,602112,5.70055,1063.65695701,1341.7
295,536,0.024804687,0.8528541773557663,604160,28.580135,1087.881765127182,-0.0024255854,0.0023024085,604160,5.698166,1074.22552503,1350.05
296,530,0.06411133,0.7923391312360764,606208,20.235636,1091.697423696518,-0.0028012618,0.0051139095,606208,5.6958494,1085.84400275,1362.35
297,548,0.025732422,0.8440497070550919,608256,30.069464,1095.5561678409576,-0.003772308,0.0027004143,608256,5.693637,1090.71597693,1360.7
298,543,0.056005858,0.8909551277756691,610304,12.468643,1099.293220281601,-0.005642562,0.004618967,610304,5.6923423,1086.58714916,1360.7
299,545,0.03852539,0.8570081889629364,612352,20.416767,1103.0608417987823,-0.0018537951,0.0033706657,612352,5.699801,1088.59201192,1360.7
300,544,0.07211914,0.848300039768219,614400,17.839102,1106.812477350235,-0.004916639,0.008529716,614400,5.707442,1094.22100753,1369.74
301,548,0.03364258,0.8762154877185822,616448,26.637981,1110.5733211040497,-0.0034806437,0.0031469509,616448,5.7150927,1101.9120376399999,1373.17
302,559,0.031542968,0.9074933603405952,618496,14.803449,1114.304417848587,-0.0061227167,0.0035723322,618496,5.7169333,1074.22248865,1341.14
303,548,0.026416015,0.8481972515583038,620544,20.616287,1117.9684054851532,-0.0025517617,0.0025429367,620544,5.7167044,1072.37766382,1341.14
304,546,0.048535157,0.8409353494644165,622592,20.470747,1121.7022514343262,-0.0023129457,0.0038594205,622592,5.7168093,1071.57777325,1341.14
305,554,0.025048828,0.8609732389450073,624640,28.77982,1125.4526860713959,-0.0004284753,0.0024545144,624640,5.717661,1053.4113285499998,1323.94
306,534,0.034472656,0.7954170107841492,626688,20.280708,1129.1485362052917,-9.509244e-05,0.0033571478,626688,5.71726,1069.7188465299996,1340.54
307,548,0.015332031,0.8345688879489899,628736,21.403568,1132.982988357544,-0.0016454828,0.0022304282,628736,5.7158947,1072.9480119099999,1340.54
308,558,0.02060547,0.8768893331289291,630784,26.219849,1136.7155377864838,-0.0017243854,0.002210949,630784,5.710565,1087.12763888,1355.77
309,548,0.057910156,0.7961574643850327,632832,19.903196,1140.383712530136,-0.0029324084,0.004734387,632832,5.703021,1087.6954876999998,1355.77
310,521,0.04921875,0.8473636507987976,634880,20.086725,1144.1207692623138,-0.0025492827,0.0043990016,634880,5.695794,1087.46919825,1355.77
311,531,0.06020508,0.809250608086586,636928,19.707973,1148.0501561164856,-0.0033562318,0.0050431816,636928,5.6953797,1086.7394650999997,1355.77
312,537,0.039794922,0.80945885181427,638976,20.625917,1151.9025683403015,-0.0017158447,0.003541349,638976,5.7066684,1100.12320284,1368.73
313,543,0.02060547,0.8041971176862717,641024,20.305635,1155.715793132782,-0.0017877466,0.0024192852,641024,5.711129,1111.7904862999997,1378.71
314,545,0.03203125,0.8217251151800156,643072,29.975616,1159.4815745353699,-0.002478803,0.003164764,643072,5.698274,1126.6144272699996,1393.11
315,539,0.051171876,0.8036330044269562,645120,19.59786,1163.2359282970428,-0.00079836894,0.006176823,645120,5.6933603,1143.7439711299999,1410.55
316,541,0.030664062,0.9010346755385399,647168,10.981503,1167.0293200016022,-0.0034696788,0.003497446,647168,5.6799746,1138.7482145,1403.43
317,563,0.015771484,0.8453955203294754,649216,40.98257,1170.80947971344,-0.00275357,0.0015165417,649216,5.675485,1140.2149409400001,1405.88
318,536,0.009570313,0.8339987248182297,651264,26.976358,1174.4467346668243,-0.0015546918,0.0012276386,651264,5.678946,1121.81829364,1386.61
319,541,0.0652832,0.8057605624198914,653312,19.907074,1178.262283563614,-0.0036322188,0.0053541968,653312,5.6739326,1122.0827976700002,1386.61
320,541,0.036572266,0.7811092883348465,655360,19.923626,1182.0475118160248,-0.00087927916,0.0036083348,655360,5.659848,1138.03318497,1402.28
321,546,0.023876954,0.8273506760597229,657408,19.798344,1185.833458185196,-0.0024816743,0.0022422513,657408,5.651857,1138.84334343,1402.28
322,550,0.039892577,0.8972812965512276,659456,32.5422,1189.5843722820282,-0.0018328732,0.0034267101,659456,5.6565294,1149.7898120999996,1412.44
323,547,0.04711914,0.8417517393827438,661504,19.755138,1193.3033728599548,-0.0009803397,0.003949504,661504,5.6554275,1163.56914655,1426.85
324,544,0.052441407,0.8002788722515106,663552,19.757032,1197.0432088375092,-0.0031983263,0.004691525,663552,5.6525106,1178.6136277399999,1441.09
325,536,0.033691406,0.9057576879858971,665600,10.511417,1200.8020939826965,-0.004014575,0.003212265,665600,5.6708674,1176.59688683,1437.93
326,527,0.06040039,0.8234352320432663,667648,19.500105,1204.620144367218,-0.0017719759,0.0049201427,667648,5.680941,1177.3842119,1437.93
327,545,0.017578125,0.8814971148967743,669696,23.031847,1208.5032801628113,-0.0021364149,0.0017408871,669696,5.68862,1175.7297380399998,1435.85
328,557,0.018115234,0.8800307065248489,671744,27.774359,1212.260273694992,-0.0043647955,0.0018494852,671744,5.6911235,1154.66009028,1411.51
329,539,0.043017577,0.9634975120425224,673792,4.955401,1215.9316477775574,-0.0051855575,0.004058215,673792,5.6857653,1138.2839452300002,1393.7
330,529,0.025244141,0.8125274330377579,675840,20.169588,1219.729671239853,-0.0026858035,0.0026559266,675840,5.67108,1154.7572429,1410.06
331,531,0.023730468,0.8048893064260483,677888,19.736874,1223.596197605133,-0.002144795,0.0026444239,677888,5.6587477,1154.08196882,1410.06
332,561,0.016503906,0.7098262310028076,679936,49.06444,1227.452884197235,-0.0035809253,0.0016395003,679936,5.661821,1115.2294142499998,1354.69
333,528,0.102148436,0.7993030995130539,681984,19.329376,1231.102691411972,-0.0053502186,0.0073701516,681984,5.672968,1130.8449126799999,1369.43
334,534,0.021728516,0.8853800147771835,684032,22.337643,1234.9816586971283,-0.0026474406,0.0051635713,684032,5.6893954,1114.95069277,1352.81
335,530,0.039453126,0.7880650609731674,686080,19.628244,1238.8161056041718,-0.0012413438,0.0033764006,686080,5.695286,1114.7016016500002,1352.81
336,529,0.03388672,0.782435804605484,688128,19.479877,1242.6746163368225,-0.0012699182,0.003068461,688128,5.688439,1115.19719947,1352.81
337,530,0.035888672,0.7782199680805206,690176,19.38238,1246.5407342910767,-0.00096165005,0.0033408278,690176,5.6815042,1117.32943196,1354.18
338,585,0.028173828,0.9001427665352821,692224,14.438843,1250.4007165431976,-0.0033667155,0.0026482956,692224,5.673405,1057.5750268000002,1290.76
339,552,0.0203125,0.9618027620017529,694272,10.527818,1253.9007315635681,-0.0002429148,0.001978663,694272,5.675056,1025.70348174,1259.06
340,557,0.029833984,0.8976830914616585,696320,31.95733,1257.6083507537842,-0.0034356813,0.0025984836,696320,5.689485,1023.4390699900001,1255.83
341,526,0.04584961,0.8316081315279007,698368,19.3176,1261.2851741313934,-0.0018985479,0.003841247,698368,5.7031436,1039.49802269,1272.33
342,578,0.025097657,0.9192075431346893,700416,9.76654,1265.1744139194489,-0.0054324176,0.0022518393,700416,5.7080607,1011.2630518300002,1242.01
343,537,0.04140625,0.826058030128479,702464,20.91364,1268.7156641483307,-0.004147709,0.003399777,702464,5.72054,1024.2619251,1256.03
344,563,0.033203125,0.9550693705677986,704512,6.059636,1272.5240287780762,-0.0048544863,0.0027459334,704512,5.7350283,1016.2515233400002,1253.02
345,550,0.033837892,0.9818929079920053,706560,3.519154,1276.157014131546,-0.0063355593,0.0029888926,706560,5.729524,1016.9072313300001,1250.83
346,564,0.017919922,0.95236761495471,708608,5.160619,1279.8808634281158,-0.005632707,0.0017712812,708608,5.7225733,1027.0798858399999,1264.54
347,544,0.045458984,0.9882551720365882,710656,2.5524197,1283.5106704235077,-0.0069625736,0.0048000114,710656,5.69743,1021.77140127,1262.28
348,541,0.04248047,0.8328737318515778,712704,25.56801,1287.2700204849243,-0.0032977588,0.0036646593,712704,5.6778283,1004.2128557499999,1242.32
349,530,0.024121094,0.9162107035517693,714752,8.89768,1291.051302909851,-0.0026538312,0.002454778,714752,5.6796947,1017.5563425099999,1257.84
350,541,0.018066406,0.8782669380307198,716800,26.047794,1294.9086637496948,-0.002620514,0.0020929573,716800,5.692369,1031.39931304,1271.21
351,548,0.028320312,0.8925798609852791,718848,19.27361,1298.6894187927246,-0.0045642722,0.002661577,718848,5.7031846,1015.92963475,1253.97
352,527,0.045654297,0.7826187461614609,720896,19.424004,1302.4205486774445,-0.000846951,0.0038408309,720896,5.713268,1014.6041591499998,1253.97
353,537,0.03310547,0.8562570959329605,722944,27.93573,1306.3039774894714,-0.003597505,0.003406457,722944,5.723301,1016.3981957699999,1256.17
354,536,0.060839843,0.8226059228181839,724992,20.280659,1310.1176915168762,-0.0030470663,0.0049341423,724992,5.7251368,1020.7050544899998,1256.17
355,536,0.027685547,0.8284156918525696,727040,20.56046,1313.9319314956665,-0.0031101631,0.0028333452,727040,5.730743,1038.54339469,1275.42
356,528,0.005761719,0.7825808972120285,729088,19.323214,1317.7517111301422,-0.00016614248,0.00091770093,729088,5.740663,1043.01826335,1275.42
357,533,0.057128906,0.777318075299263,731136,19.631685,1321.6298654079437,-0.0010006014,0.0046688453,731136,5.7407904,1042.8047640999998,1275.42
358,510,0.031689454,0.848062202334404,733184,19.742434,1325.4662494659424,-0.0026935437,0.0029124904,733184,5.743478,1059.97637304,1292.65
359,533,0.05683594,0.8826838582754135,735232,10.915544,1329.48108959198,-0.008482145,0.0053916387,735232,5.75,1055.48162381,1292.65
360,534,0.032470703,0.8056625425815582,737280,19.726185,1333.3215889930725,-0.0038987454,0.0028055503,737280,5.75864,1054.5173136899998,1292.65
361,529,0.037744142,0.8519105762243271,739328,18.446766,1337.155256986618,-0.004203542,0.0033076312,739328,5.7570076,1072.02348274,1310.94
362,534,0.039648436,0.850151777267456,741376,19.578655,1341.0249347686768,-0.0037350059,0.0036309212,741376,5.759199,1077.49859216,1310.94
363,537,0.031298827,0.8112567216157913,743424,20.283588,1344.858073234558,-0.0029432052,0.0030640592,743424,5.7503214,1076.0218549200001,1310.94
364,543,0.07392578,0.8436911553144455,745472,20.337334,1348.668081998825,-0.0064947978,0.0056702914,745472,5.740093,1081.5936603100001,1310.94
365,543,0.0375,0.8138118237257004,747520,12.608461,1352.4397130012512,-0.0030774432,0.0033140413,747520,5.7460046,1093.30992717,1328.97
366,532,0.016308594,0.826352909207344,749568,20.418617,1356.209711074829,-0.0011922506,0.001590584,749568,5.7546244,1092.6924414300001,1328.97
367,540,0.038720705,0.8401053845882416,751616,28.160624,1360.0572590827942,-0.0050814464,0.0032704999,751616,5.7757325,1105.94428293,1342.88
368,546,0.06333008,0.8221295922994614,753664,19.75793,1363.8487150669098,-0.0070457854,0.004793819,753664,5.789031,1120.7656799899999,1359.67
369,538,0.01821289,0.8249073773622513,755712,19.76447,1367.5996606349945,-0.0010579973,0.0018294833,755712,5.788731,1122.61356811,1359.67
370,536,0.10410156,0.8642926961183548,757760,12.317193,1371.4064784049988,-0.0052358406,0.008104319,757760,5.7924433,1118.81330813,1359.67
371,541,0.033496093,0.8495515584945679,759808,41.492546,1375.2246532440186,-0.0034468838,0.0033874107,759808,5.794539,1082.65587474,1319.54
372,546,0.012890625,0.8920425251126289,761856,22.328129,1379.008181810379,-0.0039627063,0.0015068358,761856,5.794026,1048.54168923,1282.72
373,540,0.04550781,0.8195939809083939,763904,21.128387,1382.7569992542267,-0.0029316396,0.0039565023,763904,5.800092,1047.4130921700003,1282.72
374,528,0.013085937,0.837163433432579,765952,20.445423,1386.5460805892944,-0.001491331,0.001485748,765952,5.813509,1044.8322772000001,1282.72
375,541,0.04248047,0.8249066770076752,768000,21.460545,1390.421691417694,-0.002877642,0.0036839403,768000,5.807624,1043.8290981900002,1282.72
376,540,0.031542968,0.8186553865671158,770048,21.021816,1394.2079737186432,-0.003937751,0.002953471,770048,5.803603,1042.91857308,1282.72
377,543,0.09375,0.82779261469841,772096,19.965244,1397.9974036216736,-0.0045367414,0.007104738,772096,5.8115354,1041.91896646,1282.72
378,536,0.018603515,0.8178000301122665,774144,20.075174,1401.765304327011,-0.0014553422,0.0020249041,774144,5.8262105,1058.11257052,1299.65
379,537,0.07519531,0.7923028767108917,776192,19.90015,1405.5846650600433,-0.0044693635,0.0059832237,776192,5.8263416,1057.8963692,1299.65
380,540,0.03378906,0.845549926161766,778240,32.63119,1409.396782875061,-0.003990942,0.0032024116,778240,5.828576,1056.12669127,1295.51
381,543,0.01953125,0.8096826076507568,780288,20.04134,1413.1840889453888,-0.0013416295,0.0021094158,780288,5.836982,1073.1502953699999,1312.14
382,560,0.045947265,0.8734971880912781,782336,43.147263,1416.9553997516632,-0.0054869885,0.004007039,782336,5.849346,1039.3888563500002,1278.94
383,559,0.037646484,0.9060293883085251,784384,25.775406,1420.6127171516418,-0.0048937714,0.0036141952,784384,5.8612394,1005.5102027600001,1242.98
384,561,0.017431641,0.8553308695554733,786432,38.9271,1424.2735373973846,-0.0027725897,0.0018020977,786432,5.872043,991.34619735,1228.35
385,538,0.00834961,0.7968662977218628,788480,19.998497,1427.9233751296997,0.0003952735,0.0015159452,788480,5.87215,1009.49162651,1246.83
386,544,0.054541014,0.8339200466871262,790528,20.392183,1431.7272262573242,-0.0036892102,0.004510308,790528,5.8713307,1007.8623113500001,1246.83
387,584,0.04472656,0.666323333978653,792576,35.137417,1435.4898281097412,-0.0069907494,0.0035467916,792576,5.869745,973.73685419,1210.72
388,586,0.035742186,0.7885573506355286,794624,24.501049,1438.9925174713135,-0.0058283843,0.003022295,794624,5.86589,926.16771999,1164.47
389,582,0.027880859,0.6536362171173096,796672,23.949106,1442.4855649471283,-0.003332489,0.0027276385,796672,5.8638544,928.9007414,1169.45
390,536,0.018310547,0.9135979041457176,798720,27.25845,1446.004717350006,-0.0033068235,0.0018744608,798720,5.862892,894.9185325999999,1135.05
391,555,0.020117188,0.8874657675623894,800768,25.063845,1449.820673942566,-0.0025737584,0.0022175831,800768,5.8690596,878.7506833900001,1119.63
