serial_timesteps,ep_len_mean,value_loss,fps,approxkl,clipfrac,ep_reward_mean,n_updates,policy_loss,total_timesteps,policy_entropy,explained_variance,time_elapsed
796672,1610.59,13.693939,484,0.0041233036,0.044042967,1052.82591408,389,-0.0029262274,796672,3.441388,0.8581915944814682,1741.8768560886383
798720,1610.59,14.524591,467,0.003919539,0.04511719,1053.850945,390,-0.0027323281,798720,3.4376187,0.8220705389976501,1746.1046569347382
800768,1625.32,14.171618,465,0.0049426933,0.058691405,1066.33652688,391,-0.0033415363,800768,3.4383197,0.8798863738775253,1750.4839560985565
802816,1606.95,17.38649,465,0.0052873176,0.0640625,1052.6714942599997,392,-4.3780463e-05,802816,3.4275067,0.8656877130270004,1754.884155035019
804864,1606.95,11.056614,457,0.0032706843,0.035302736,1053.2555587399997,393,-0.0027082502,804864,3.4281387,0.9018184170126915,1759.282565355301
806912,1598.93,9.269328,469,0.0036916602,0.042333983,1047.91646191,394,-0.0037621607,806912,3.4230468,0.895259402692318,1763.7645027637482
808960,1610.63,10.347491,481,0.005495009,0.066503905,1055.8012231,395,-0.0045841625,808960,3.425981,0.8242961913347244,1768.1285581588745
811008,1610.89,22.93199,466,0.0027906816,0.030810546,1055.5975305200002,396,-0.0030370844,811008,3.4289799,0.793615847826004,1772.3828873634338
813056,1623.12,8.084586,463,0.003520111,0.038232423,1065.5674981500001,397,-0.003915016,813056,3.4287179,0.9069854691624641,1776.7727301120758
815104,1606.53,18.523327,464,0.005162237,0.060546875,1054.48842532,398,-0.00392044,815104,3.4323153,0.8219799250364304,1781.1901659965515
817152,1606.53,12.702836,475,0.005044474,0.050097656,1054.5604732699999,399,-0.00413991,817152,3.4292896,0.8047339022159576,1785.6024208068848
819200,1613.79,12.033087,456,0.005573199,0.06269531,1058.6824102399999,400,-0.0011184355,819200,3.4331512,0.7703970223665237,1789.9139261245728
821248,1613.79,9.558992,484,0.0055634333,0.06074219,1056.9157395299999,401,-0.0038209788,821248,3.4375832,0.7603276371955872,1794.4062044620514
823296,1613.7,10.918863,487,0.0048444397,0.05673828,1056.4353672,402,-0.006208225,823296,3.4448082,0.8358928710222244,1798.6320316791534
825344,1604.34,9.87953,488,0.002770304,0.027929688,1050.48129931,403,-0.0015128135,825344,3.4571786,0.9216718599200249,1802.8298194408417
827392,1604.49,18.762236,475,0.0020718272,0.018847656,1051.06762699,404,-0.0010920828,827392,3.4626133,0.8228806108236313,1807.024380683899
829440,1604.49,13.603418,476,0.003577641,0.0418457,1052.59402795,405,-0.0027974895,829440,3.4679158,0.872983768582344,1811.3275933265686
831488,1590.17,13.124178,486,0.004216022,0.049560547,1040.4759843299998,406,-0.005718594,831488,3.466259,0.8670514076948166,1815.6294717788696
833536,1572.48,16.001623,460,0.0048284098,0.054980468,1027.17623726,407,-0.00367316,833536,3.4569213,0.8754965960979462,1819.8370127677917
835584,1576.63,5.3159676,491,0.007096256,0.0668457,1030.7728405100002,408,-0.005992543,835584,3.4519393,0.9275726974010468,1824.282948255539
837632,1576.63,9.276104,472,0.0058236727,0.07163086,1030.2545328200001,409,-0.0027940052,837632,3.4566925,0.7935873121023178,1828.4469985961914
839680,1574.42,4.7388163,485,0.0028176908,0.027880859,1028.63727763,410,-0.0021895515,839680,3.4531205,0.9613011926412582,1832.7807912826538
841728,1579.76,15.498927,487,0.0046710535,0.050439455,1033.96631413,411,-0.0023307758,841728,3.4415195,0.8695583343505859,1836.9994928836823
843776,1579.76,12.842328,475,0.0048123435,0.056933593,1034.23995862,412,-0.0044833594,843776,3.4355686,0.8490546494722366,1841.198403596878
845824,1588.25,6.3815317,477,0.0032630533,0.036572266,1040.5917628299999,413,-0.0032626328,845824,3.4337661,0.9085543975234032,1845.5098176002502
847872,1595.84,11.890142,485,0.004858546,0.061523438,1046.1310006600002,414,-0.0053208736,847872,3.435287,0.8061929494142532,1849.7992808818817
849920,1596.24,8.932533,479,0.0040611885,0.048095703,1046.1844471900001,415,-0.005101656,849920,3.4393075,0.884879045188427,1854.019923210144
851968,1596.24,11.180857,484,0.0069302144,0.07890625,1046.44735098,416,-0.00018669026,851968,3.4290237,0.780503585934639,1858.2927415370941
854016,1596.24,10.432422,465,0.0049852477,0.057861328,1047.5913497000001,417,-0.0023988273,854016,3.4351437,0.9093517735600471,1862.5227706432343
856064,1604.64,18.3075,480,0.0039680386,0.043359376,1055.5582153000003,418,-0.0019199938,856064,3.4466572,0.8057345151901245,1866.9238595962524
858112,1592.81,16.211725,505,0.0045281057,0.03793945,1048.6906647200003,419,-0.007243919,858112,3.4352932,0.83940090239048,1871.1878914833069
860160,1601.1,22.362198,438,0.005897617,0.056640625,1056.56779488,420,-0.0059404196,860160,3.4255817,0.8917213901877403,1875.2436695098877
862208,1596.95,9.009911,490,0.005751255,0.056933593,1054.13302107,421,-0.00489235,862208,3.4243984,0.8715920597314835,1879.911645412445
864256,1581.82,13.439319,462,0.0079115825,0.09194336,1045.85260902,422,-0.0032841458,864256,3.4149787,0.8906067982316017,1884.091023683548
866304,1581.82,13.323744,482,0.004023866,0.044628907,1047.01774997,423,-0.004377563,866304,3.4103768,0.8143956810235977,1888.5204544067383
868352,1573.54,7.7046256,470,0.0052556917,0.05805664,1040.86074325,424,-0.0060768174,868352,3.4064548,0.9236691817641258,1892.7676548957825
870400,1584.39,9.845819,465,0.004281132,0.0515625,1050.0045359399999,425,-0.0030980099,870400,3.4049916,0.8839487284421921,1897.1219391822815
872448,1573.08,6.0806036,456,0.0043552937,0.04848633,1041.76705178,426,-0.003471369,872448,3.4078,0.8826779127120972,1901.5273904800415
874496,1573.08,8.157714,465,0.0037009441,0.04121094,1042.2240498299998,427,-0.0013086636,874496,3.4056385,0.9259973093867302,1906.0114307403564
876544,1583.86,17.283556,470,0.005747857,0.0675293,1051.6320431699999,428,-0.00389589,876544,3.4013195,0.8164917528629303,1910.4135403633118
878592,1560.9,20.983994,481,0.0022351248,0.023974609,1036.32061715,429,-0.004358857,878592,3.3995445,0.8119076639413834,1914.7682495117188
880640,1557.25,11.517874,471,0.004605199,0.051220704,1034.52780754,430,-0.0008145164,880640,3.4045053,0.9163119196891785,1919.0247218608856
882688,1539.43,12.745591,477,0.0039213244,0.04375,1021.1999092999998,431,-0.005045831,882688,3.4054801,0.8769578263163567,1923.3710885047913
884736,1527.79,9.980977,462,0.0045657596,0.045214843,1015.1630843900001,432,-0.0008511781,884736,3.4003677,0.9495040141046047,1927.6589558124542
886784,1527.79,8.103613,478,0.004848238,0.056933593,1015.52836804,433,-0.0020600646,886784,3.4057763,0.8907847106456757,1932.0861406326294
888832,1519.44,13.321368,442,0.003527709,0.037402343,1010.78685655,434,-0.003288297,888832,3.4103215,0.8927324190735817,1936.3676393032074
890880,1507.27,10.247911,462,0.003988235,0.043798827,1001.82166253,435,-0.0037438828,890880,3.4123147,0.9289514869451523,1940.993849992752
892928,1505.87,6.8849053,488,0.0035824913,0.037841797,1000.8317294900002,436,-0.0032687853,892928,3.4198456,0.9319010749459267,1945.4182901382446
894976,1500.21,6.1980505,472,0.0035617717,0.04111328,996.2472495799999,437,-0.0025419176,894976,3.4209194,0.9205767512321472,1949.6090323925018
897024,1495.12,17.50127,483,0.005131752,0.064453125,991.19422317,438,-0.0022597667,897024,3.4244552,0.8310264497995377,1953.9488096237183
899072,1509.7,10.245399,484,0.010144102,0.124658205,1001.24677813,439,-0.005512536,899072,3.4327385,0.7937743365764618,1958.1875805854797
901120,1499.37,5.388182,474,0.0050808834,0.06044922,993.7754777800001,440,-0.0040571964,901120,3.4420497,0.949897225946188,1962.416212797165
903168,1492.86,13.037326,487,0.003174721,0.034326173,992.14427988,441,-0.002394608,903168,3.450313,0.8893355280160904,1966.7324032783508
905216,1491.43,7.6688285,437,0.005871686,0.06381836,993.59682644,442,-0.005637521,905216,3.4487107,0.9503845684230328,1970.936679840088
907264,1489.11,7.9417334,449,0.0057135965,0.066308595,993.4705012600002,443,-0.005361121,907264,3.4556262,0.9275875762104988,1975.6138126850128
909312,1494.92,11.633764,447,0.00877426,0.10273437,996.2822370900001,444,-0.0061942125,909312,3.4753106,0.7535830140113831,1980.1666657924652
911360,1459.59,30.714935,469,0.002475836,0.026123047,970.0000095900001,445,-0.001876199,911360,3.4885497,0.7227373123168945,1984.7460374832153
913408,1446.12,10.715704,468,0.003086329,0.03310547,960.9108782,446,-0.0024191386,913408,3.491557,0.9170023202896118,1989.1046586036682
915456,1446.12,10.392945,515,0.0050901477,0.06123047,960.7359666400001,447,-0.0029445288,915456,3.4927566,0.8348631411790848,1993.4782118797302
917504,1447.39,15.75827,447,0.0034178298,0.03540039,962.8508930200001,448,-0.0032821044,917504,3.4932218,0.8620337694883347,1997.453788280487
919552,1438.75,12.146482,463,0.0030519997,0.036132812,957.46353593,449,-0.0029737377,919552,3.5051186,0.9125018492341042,2002.0349428653717
921600,1438.75,12.475256,470,0.009989976,0.10834961,956.4522656600001,450,-0.002850438,921600,3.5234966,0.7541346698999405,2006.4558913707733
923648,1419.02,17.105785,479,0.0024851183,0.025732422,942.3218001400002,451,-0.0020722845,923648,3.5327601,0.8739070445299149,2010.814557313919
925696,1409.29,7.2081347,483,0.0032892884,0.03930664,935.14311237,452,-0.003760082,925696,3.5353673,0.9261177852749825,2015.0898973941803
927744,1399.59,13.76858,469,0.0040550376,0.048876952,928.2690082200002,453,-0.0021536113,927744,3.5465722,0.9248607829213142,2019.3286430835724
929792,1417.23,5.652796,472,0.0022752336,0.020703126,941.9179940600001,454,-0.0021868213,929792,3.5563838,0.9524920508265495,2023.6916830539703
931840,1409.18,7.610255,471,0.0038346755,0.038964845,937.3105957600002,455,-0.0056885323,931840,3.5499024,0.9165717214345932,2028.027292728424
933888,1409.18,13.072464,454,0.003188065,0.03676758,937.6504678300001,456,-0.004304907,933888,3.547999,0.8258755207061768,2032.3716089725494
935936,1396.6,12.004012,484,0.0037716716,0.041748047,930.09858969,457,-0.004730868,935936,3.546568,0.8971346095204353,2036.8811893463135
937984,1399.12,14.440068,472,0.0035464738,0.03754883,930.7229439199999,458,-0.004635428,937984,3.543052,0.8160315752029419,2041.1047503948212
940032,1383.56,4.971495,485,0.004436891,0.05317383,917.9871621699999,459,-0.0034026331,940032,3.540917,0.9349901229143143,2045.4416518211365
942080,1393.48,17.913261,507,0.0041656727,0.03725586,925.2177796,460,-0.0053220047,942080,3.5267453,0.8370810896158218,2049.660338640213
944128,1367.95,10.857322,474,0.003902937,0.0421875,905.70305031,461,-0.0054268655,944128,3.521545,0.9454624354839325,2053.69420671463
946176,1386.18,16.204504,482,0.0037905662,0.042919923,920.60783306,462,-0.0018836055,946176,3.530335,0.8642458021640778,2058.0075714588165
948224,1386.18,13.226385,475,0.0028621235,0.02866211,922.01465547,463,-0.002068982,948224,3.53025,0.739555835723877,2062.252707004547
950272,1386.18,10.727962,501,0.005563259,0.06953125,921.5658362299998,464,-0.0056638056,950272,3.5331922,0.8229337185621262,2066.5561697483063
952320,1387.06,12.294439,478,0.0034895423,0.035302736,921.43767955,465,-0.00223309,952320,3.5301049,0.8651340901851654,2070.639344930649
954368,1394.09,8.162932,465,0.005919633,0.06147461,928.09999663,466,-0.0058650277,954368,3.5411499,0.9473908357322216,2074.918794631958
956416,1392.69,7.1084876,487,0.004232414,0.054003906,927.70594566,467,-0.0057103075,956416,3.5590348,0.9213200435042381,2079.320613384247
958464,1392.69,13.030398,459,0.0028449225,0.028320312,929.63340875,468,-0.0008043869,958464,3.556919,0.8488316684961319,2083.5213971138
960512,1377.32,18.107437,475,0.006344939,0.06430664,918.8138409,469,-0.0012424139,960512,3.5565326,0.680597573518753,2087.9767241477966
962560,1386.68,10.966986,452,0.0032179705,0.036474608,926.1286737999998,470,-0.0055207144,962560,3.5546432,0.8991799131035805,2092.2886888980865
964608,1349.96,17.583147,502,0.0029246944,0.033984374,897.6864978699999,471,-0.0038081086,964608,3.5699432,0.7625402808189392,2096.8154788017273
966656,1359.29,9.871128,505,0.0040549804,0.047021486,904.3560435100001,472,-0.0030783887,966656,3.5736623,0.841562032699585,2100.888669013977
968704,1376.92,9.58211,471,0.006318318,0.076855466,915.31074625,473,-0.0017759928,968704,3.5707867,0.7254903018474579,2104.9382512569427
970752,1376.85,16.03124,469,0.006751058,0.080566406,914.3769165599999,474,-0.004836482,970752,3.5640845,0.7907669395208359,2109.2838201522827
972800,1380.22,9.99034,465,0.0042090174,0.050195314,915.7406673600001,475,-0.002236164,972800,3.554318,0.8582853972911835,2113.6426548957825
974848,1380.22,10.219204,472,0.0055426126,0.07236328,915.30064126,476,-0.0021309447,974848,3.5590408,0.753881648182869,2118.040816307068
976896,1385.02,11.564881,463,0.0062006107,0.07324219,917.3912181899999,477,-0.0029270698,976896,3.5638752,0.6824282109737396,2122.371699333191
978944,1385.02,9.695967,481,0.0037034613,0.036376953,916.8706482299998,478,-0.0040867818,978944,3.5561109,0.9010803252458572,2126.7878868579865
980992,1364.91,9.583485,482,0.0058449227,0.06948242,901.2581218699997,479,-0.0056123296,980992,3.5455976,0.8787510469555855,2131.040069580078
983040,1354.78,16.613764,468,0.0066191405,0.07524414,893.0795409699998,480,-0.0057354397,983040,3.542747,0.7645363360643387,2135.2895815372467
985088,1347.06,15.602392,470,0.003945402,0.043310545,888.2245421099999,481,-0.0050842958,985088,3.5481343,0.88911572098732,2139.664853811264
987136,1347.06,10.786612,436,0.0053512803,0.059667967,886.74051336,482,-0.0021773938,987136,3.550338,0.7094674706459045,2144.0156457424164
989184,1330.47,5.037444,490,0.005330321,0.05522461,872.8071933199999,483,-0.005915893,989184,3.553711,0.9073593094944954,2148.706431388855
991232,1330.69,13.928946,477,0.0039461004,0.041748047,871.1669593199999,484,-0.0031947494,991232,3.5553384,0.9140040278434753,2152.878509759903
993280,1330.69,17.64215,503,0.0020636893,0.018652344,871.8303240199998,485,-0.0005613394,993280,3.5703259,0.6814135611057281,2157.170235157013
995328,1339.97,8.8446,486,0.0029260607,0.032226562,876.5246278499998,486,-0.0025445353,995328,3.5737805,0.8271743953227997,2161.2399990558624
997376,1344.12,11.534166,462,0.00368108,0.03725586,880.3671042399999,487,-0.0021323091,997376,3.5657973,0.8802898898720741,2165.45338511467
999424,1318.42,29.77377,473,0.00564596,0.066748045,859.44449589,488,-0.0054878816,999424,3.57338,0.8208905011415482,2169.8804454803467
