total_timesteps,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed,explained_variance,clipfrac,fps,value_loss
798720,3.4447327,-0.0016821254,0.0019569101,390,798720,682.5910472599999,1078.58,1776.2491307258606,0.8767896965146065,0.01826172,427,7.4794207
800768,3.445046,-0.0024951734,0.0038979729,391,800768,680.3286158699999,1075.05,1781.043604850769,0.8214927464723587,0.04609375,427,14.066689
802816,3.4606996,-0.006509187,0.004607578,392,802816,691.66537367,1093.37,1785.830417394638,0.8528706580400467,0.051171876,419,13.0019455
804864,3.4642823,-0.0036724943,0.0026838598,393,804864,703.70222224,1109.67,1790.7074012756348,0.861284926533699,0.025732422,444,10.623528
806912,3.4538198,-0.005254675,0.004786539,394,806912,714.6491447999998,1126.55,1795.313726425171,0.7522834241390228,0.059814453,433,12.811768
808960,3.4656124,-0.0022711684,0.0055094827,395,808960,717.69805358,1126.55,1800.0348405838013,0.9091741591691971,0.06479492,418,11.112432
811008,3.4702716,-0.001425544,0.0026839483,396,811008,658.4621403900002,1041.04,1804.9252140522003,0.6197154521942139,0.026123047,421,35.0456
813056,3.4822903,-0.0015022074,0.0048727477,397,813056,645.71479394,1024.4,1809.7856140136719,0.8497593104839325,0.059277344,395,14.656708
815104,3.4911418,-0.004732988,0.00311953,398,815104,589.8015706699999,948.26,1814.9653780460358,0.619023859500885,0.034570314,423,30.965628
817152,3.492188,-0.0019226184,0.00343813,399,817152,597.75970486,961.26,1819.7994809150696,0.7071750164031982,0.03540039,423,12.222407
819200,3.4807594,-0.004385942,0.0037402627,400,819200,603.8033581000001,968.9,1824.6386449337006,0.8829423263669014,0.0418457,430,10.29542
821248,3.478096,-0.001958691,0.00347071,401,821248,600.8756875,964.94,1829.3997647762299,0.8496799468994141,0.03959961,409,18.746248
823296,3.4834156,-0.0042909235,0.0050837533,402,823296,585.94106161,946.48,1834.4034206867218,0.8009504973888397,0.05805664,400,17.871891
825344,3.4869313,-0.0055813864,0.008824247,403,825344,587.05399817,952.11,1839.5116736888885,0.6461978256702423,0.09990235,328,9.790029
827392,3.4751403,-0.007468005,0.0051752497,404,827392,600.1843680400001,970.22,1845.752435207367,0.8566591739654541,0.056933593,402,9.696163
829440,3.479464,-0.005591254,0.004892803,405,829440,608.9852401,984.87,1850.8417279720306,0.744806557893753,0.051757812,399,9.973936
831488,3.490968,-0.002020094,0.0046666623,406,831488,620.8219142800001,1003.03,1855.9689218997955,0.7798905521631241,0.05214844,381,8.636553
833536,3.4921355,-0.004293263,0.0030493664,407,833536,613.39972937,993.46,1861.3327734470367,0.9151749536395073,0.03310547,390,4.476116
835584,3.4815624,-0.003634593,0.002862346,408,835584,614.52708905,993.46,1866.5843992233276,0.7777026444673538,0.032470703,404,11.003914
837632,3.4757907,-0.00467334,0.002130204,409,837632,616.26466309,998.43,1871.6473596096039,0.8152666985988617,0.022460938,389,21.194212
839680,3.4844794,-0.0044075525,0.004873745,410,839680,629.6721271299999,1016.77,1876.9085764884949,0.829938530921936,0.05283203,409,15.055346
841728,3.4852905,-0.005481805,0.0056129573,411,841728,630.16555578,1017.53,1881.909271478653,0.8538112193346024,0.056591798,383,5.4130325
843776,3.4812431,-0.0023287153,0.0022187144,412,843776,640.88495708,1034.46,1887.2479469776154,0.9203863143920898,0.022851562,383,8.53742
845824,3.4742134,-0.0035029699,0.0035630048,413,845824,639.4901099,1033.23,1892.5880477428436,0.7137198448181152,0.03642578,414,23.772692
847872,3.473044,-0.0031539272,0.0035658602,414,847872,614.2667988699999,996.4,1897.5332200527191,0.6470970213413239,0.037597656,394,38.13411
849920,3.4828064,-0.0046434593,0.0037997656,415,849920,607.15363399,986.72,1902.725157737732,0.9122312664985657,0.027246093,419,10.201194
851968,3.4878654,-0.0041753156,0.004605124,416,851968,607.14700904,986.72,1907.613802433014,0.7787082195281982,0.054296874,409,12.937796
854016,3.4889717,-0.0019627612,0.0026290095,417,854016,615.2440516800001,997.85,1912.6159806251526,0.9087983816862106,0.023144532,404,4.7060175
856064,3.4893875,-0.007731016,0.0053063277,418,856064,626.2374527900001,1014.25,1917.679752588272,0.8454687148332596,0.06762695,381,9.7204485
858112,3.5086982,-0.0054243887,0.0032769921,419,858112,631.4667760099999,1018.55,1923.0444259643555,0.7542231529951096,0.038085938,412,29.448032
860160,3.526914,-0.0052862493,0.0036478273,420,860160,639.3274561699999,1029.82,1928.0050859451294,0.9545483477413654,0.042041015,392,2.670116
862208,3.5234363,-0.0046365047,0.004539294,421,862208,611.39998218,990.62,1933.2210104465485,0.8407696634531021,0.042773437,377,23.544392
864256,3.5154793,-0.0040727207,0.0042686085,422,864256,618.6808482499999,1003.89,1938.6507060527802,0.7445409595966339,0.047070313,383,8.585415
866304,3.5081544,-0.0060598524,0.0027169068,423,866304,601.43876432,982.65,1943.9979441165924,0.8419220447540283,0.02993164,426,17.924942
868352,3.5037684,-0.005576138,0.0036471921,424,868352,581.22233712,959.15,1948.7993021011353,0.8720217496156693,0.03828125,394,16.906178
870400,3.496573,-0.0028359133,0.0025410105,425,870400,593.11268661,973.76,1953.9966659545898,0.7947891056537628,0.02758789,410,10.996153
872448,3.4934158,-0.0044626743,0.0038555316,426,872448,600.2450670500001,983.3,1958.989385843277,0.9359563589096069,0.04160156,384,5.771354
874496,3.5032754,-0.004369435,0.004265099,427,874496,615.18299501,1001.36,1964.321789741516,0.8717903941869736,0.04951172,417,8.72506
876544,3.5067852,-0.0059995553,0.004332074,428,876544,616.7364034300001,1002.97,1969.2331256866455,0.907661110162735,0.047607422,382,6.943527
878592,3.503278,-0.0035259798,0.0058540185,429,878592,628.1855893800001,1020.98,1974.5816645622253,0.9220631197094917,0.06977539,372,8.997632
880640,3.507707,-0.0045931544,0.0033548442,430,880640,628.84883876,1018.65,1980.0844538211823,0.7962325513362885,0.03652344,407,19.979097
882688,3.5143502,-0.0055316873,0.004533099,431,882688,643.34498034,1040.03,1985.1076607704163,0.7092466950416565,0.051757812,396,27.977777
884736,3.5295525,-0.0027692928,0.0060206694,432,884736,621.4452845400001,1008.13,1990.2709147930145,0.8678911775350571,0.057861328,383,11.441662
886784,3.5415235,-0.003742693,0.002528925,433,886784,586.9187486200001,957.92,1995.616847038269,0.7560482919216156,0.025732422,391,29.669876
888832,3.5404887,-0.0029622302,0.003745693,434,888832,587.84597946,959.13,2000.8543257713318,0.8622066974639893,0.03857422,386,6.331771
890880,3.5492673,-0.0038557716,0.0056691472,435,890880,596.40886272,972.3,2006.148740530014,0.6746367514133453,0.06357422,386,11.338855
892928,3.5595965,-0.0043615922,0.0035382633,436,892928,594.9082777799999,972.41,2011.453537940979,0.8392135947942734,0.042041015,384,11.478324
894976,3.5583599,-0.005170818,0.004861904,437,894976,589.43448054,964.75,2016.7788317203522,0.8538006693124771,0.058251955,375,11.092979
897024,3.5549273,-0.004116579,0.005754468,438,897024,589.12477634,964.75,2022.2279846668243,0.7096928656101227,0.069970705,375,11.429356
899072,3.5538802,-0.0030716613,0.00495104,439,899072,600.12531997,982.55,2027.6806252002716,0.6748773753643036,0.058544923,388,10.323244
901120,3.5504658,-0.0024701133,0.005022865,440,901120,600.2618473699999,982.55,2032.9549667835236,0.7320975065231323,0.05996094,400,8.747444
903168,3.54393,-0.00439736,0.0034227807,441,903168,600.27961727,985.64,2038.0637691020966,0.62750044465065,0.037402343,392,17.195637
905216,3.5397239,-0.0020748575,0.0033598929,442,905216,600.7540035100001,985.64,2043.281314611435,0.8014529943466187,0.037646484,397,9.410166
907264,3.5287564,-0.003340823,0.005315489,443,907264,597.77351957,985.64,2048.437260866165,0.7558631151914597,0.06435547,394,9.318884
909312,3.5230644,-0.0021047706,0.0037290077,444,909312,607.20486416,999.61,2053.632960319519,0.6757623851299286,0.043408204,363,10.15814
911360,3.5233943,-0.004522308,0.0040123705,445,911360,619.17119349,1017.18,2059.2613155841827,0.7839296013116837,0.04042969,373,10.2010765
913408,3.5225003,-0.005440329,0.0034510246,446,913408,627.98473286,1029.74,2064.7488820552826,0.940749179571867,0.039990235,417,3.1822715
915456,3.5338848,-0.0032509894,0.00715746,447,915456,640.69195211,1049.59,2069.6556861400604,0.7353230714797974,0.08505859,402,8.344443
917504,3.5567455,-0.0032973136,0.0039052689,448,917504,653.89665262,1067.43,2074.7504801750183,0.7203387022018433,0.04160156,396,16.295717
919552,3.5708466,-0.0029654421,0.0024982619,449,919552,666.2595761700001,1083.56,2079.9191434383392,0.8079824298620224,0.02836914,383,10.940187
921600,3.5754597,-0.0019532884,0.003329123,450,921600,669.3383968200001,1083.56,2085.259852170944,0.8993011936545372,0.03803711,402,8.193396
923648,3.573344,-0.0034262617,0.006457372,451,923648,683.55846916,1103.24,2090.345895051956,0.8477184325456619,0.047216795,406,12.121065
925696,3.571404,-0.004095669,0.005478546,452,925696,690.7193873900001,1112.06,2095.3891141414642,0.911171443760395,0.054736327,404,7.425124
927744,3.5726647,-0.0035677184,0.0034379966,453,927744,703.66096305,1128.34,2100.4511082172394,0.8739998936653137,0.038671874,394,9.101894
929792,3.5812316,-0.0015951218,0.0043046474,454,929792,715.5151124,1146.02,2105.649456501007,0.6899850964546204,0.05,388,10.05902
931840,3.578095,-0.002305645,0.005619549,455,931840,726.2849240400001,1162.53,2110.9270770549774,0.626496821641922,0.059912108,393,9.923643
933888,3.568217,-0.0015025826,0.0029240507,456,933888,737.9814468300001,1180.57,2116.133462190628,0.7829701751470566,0.02998047,381,13.029284
935936,3.5627487,-0.002853487,0.0061241025,457,935936,755.38435524,1205.98,2121.5070765018463,0.7466415762901306,0.059375,393,17.165321
937984,3.5569484,-0.008656715,0.004370407,458,937984,754.63880989,1202.0,2126.706803560257,0.9134655594825745,0.04926758,398,5.3510637
940032,3.5607555,-0.0019353491,0.0055601564,459,940032,760.2057727900001,1211.44,2131.846752882004,0.6696881651878357,0.06743164,400,10.264097
942080,3.5590317,-0.0038459394,0.005531369,460,942080,758.89601293,1211.44,2136.9616038799286,0.7374627888202667,0.059472658,393,12.534703
944128,3.5567539,-0.005538433,0.0063045807,461,944128,772.5098677999999,1229.08,2142.1673471927643,0.8355685323476791,0.076416016,400,11.34751
946176,3.565176,-0.0042484477,0.0057974076,462,946176,774.4844337899999,1227.15,2147.283386707306,0.8924775868654251,0.056884766,376,9.476086
948224,3.5777595,-0.0024470617,0.00432482,463,948224,786.46642559,1244.71,2152.7241785526276,0.8895589634776115,0.038427733,402,9.479979
950272,3.5828977,-0.0035998714,0.0044254884,464,950272,790.46139309,1245.97,2157.818512439728,0.7914628088474274,0.053271484,401,22.103233
952320,3.590858,-0.0057936786,0.0038654662,465,952320,768.83016659,1214.2,2162.9246220588684,0.8842539563775063,0.045556642,408,11.43845
954368,3.593678,-0.004190616,0.0033362538,466,954368,751.2791334499999,1184.83,2167.938579559326,0.8065008670091629,0.035449218,400,28.079779
956416,3.6030757,-0.0066092005,0.0050853775,467,956416,743.6791937699999,1174.19,2173.0483753681183,0.8129787594079971,0.06074219,397,15.455641
958464,3.6080754,-0.0050977087,0.0042440193,468,958464,749.56788524,1182.74,2178.1950874328613,0.7652746438980103,0.048828125,379,10.632198
960512,3.6191235,-0.0026686671,0.0022690992,469,960512,753.86760612,1185.85,2183.5879788398743,0.7732182145118713,0.023583984,387,17.635077
962560,3.6277015,-0.0034997477,0.0030579492,470,962560,748.7704591,1179.13,2188.876972913742,0.8329382985830307,0.036816407,396,14.341542
964608,3.6338437,-0.0017819458,0.003943601,471,964608,760.4063921100001,1197.19,2194.0444848537445,0.6888518035411835,0.047070313,404,9.071781
966656,3.6297672,-0.0071561537,0.0029350251,472,966656,756.35493732,1189.08,2199.1071870326996,0.8545936644077301,0.032226562,386,8.029157
968704,3.6300037,-0.006049004,0.0048637614,473,968704,768.5789538199999,1205.19,2204.401796102524,0.8465161323547363,0.057617188,386,15.007715
970752,3.63403,-0.0015352762,0.0057404884,474,970752,780.40494712,1223.3,2209.7063360214233,0.7589531242847443,0.0725586,397,10.4664955
972800,3.6342583,-0.0030681486,0.0019701296,475,972800,793.4697689199998,1243.17,2214.8622193336487,0.7311725318431854,0.018554688,395,24.226316
974848,3.6516337,-0.009769786,0.0055871066,476,974848,790.4495400100001,1238.79,2220.0483174324036,0.8215727508068085,0.06298828,397,21.24327
976896,3.6662643,-0.003761481,0.004100409,477,976896,783.3252243200001,1229.19,2225.199921131134,0.8312527388334274,0.047265626,396,8.559912
978944,3.6638026,-0.004665394,0.0038426989,478,978944,770.97523827,1211.71,2230.361095190048,0.7595377117395401,0.043115236,394,25.21574
980992,3.6621296,-0.006701657,0.004703815,479,980992,773.60568925,1214.89,2235.5514307022095,0.7158694565296173,0.053515624,406,23.902012
983040,3.6641529,-0.002721484,0.0018474718,480,983040,766.47013718,1205.66,2240.59055352211,0.6546769440174103,0.015771484,409,27.949987
985088,3.6634388,-0.0036110363,0.0034122851,481,985088,755.46102202,1188.99,2245.589518547058,0.6291338205337524,0.039794922,390,29.419384
987136,3.6553948,-0.009434163,0.005520331,482,987136,747.9453273,1179.05,2250.8295278549194,0.917799636721611,0.058154296,414,6.6822624
989184,3.652748,-0.0033311732,0.0025425614,483,989184,755.15891288,1189.24,2255.7756123542786,0.8508438318967819,0.025488282,383,18.575634
991232,3.6582897,-0.005483021,0.0035492114,484,991232,752.6210063700001,1185.91,2261.11980009079,0.8898300677537918,0.03793945,403,6.5343986
993280,3.6544871,-0.0039801328,0.002881476,485,993280,745.6297177,1179.33,2266.19864654541,0.7685340791940689,0.028808594,407,22.352324
995328,3.6562295,-0.00418479,0.003226328,486,995328,747.92357327,1179.75,2271.22682261467,0.8501905202865601,0.037841797,417,15.157286
997376,3.655676,-0.0031775068,0.0035249784,487,997376,746.95860643,1179.8,2276.128198862076,0.8705824017524719,0.04086914,390,19.48322
999424,3.6480622,-0.0058810078,0.0036842257,488,999424,736.5861981200001,1165.24,2281.3800179958344,0.9245838597416878,0.04091797,369,6.5017967
