policy_entropy,fps,approxkl,explained_variance,n_updates,serial_timesteps,total_timesteps,policy_loss,value_loss,time_elapsed,clipfrac,ep_reward_mean,ep_len_mean
5.4174714,437,0.0017502119,-0.010045766830444336,44,90112,90112,-0.001014678,20.173512,210.9044222831726,0.013134765,2037.0884879302323,2049.0
5.411094,402,0.0040660435,0.0022896528244018555,45,92160,92160,-0.0019240854,20.027493,215.583913564682,0.05078125,2037.0417544090908,2049.0
5.4328322,409,0.0027036383,0.0032999515533447266,46,94208,94208,-0.00087256246,19.981707,220.67627215385437,0.024902344,2036.9151284444442,2049.0
5.4513264,413,0.0016923577,0.01923435926437378,47,96256,96256,-0.0008868642,19.842209,225.67692685127258,0.014599609,2036.8735305434782,2049.0
5.4499254,421,0.0038587102,-0.001931309700012207,48,98304,98304,-0.0016693877,20.046528,230.62472462654114,0.037988283,2036.9013492978725,2049.0
5.44188,418,0.0027006739,0.005042076110839844,49,100352,100352,-0.0008304566,20.033558,235.48390650749207,0.028564453,2036.8340583541667,2049.0
5.4476457,422,0.0025565203,0.005769073963165283,50,102400,102400,-0.00061706605,20.076483,240.38362550735474,0.02578125,2036.8494509795917,2049.0
5.453208,431,0.004963144,0.0007620453834533691,51,104448,104448,-0.0019669565,20.031475,245.23018383979797,0.06538086,2036.94590294,2049.0
5.446307,405,0.0029376321,-0.007302999496459961,52,106496,106496,-0.000488335,20.112787,249.98159098625183,0.027832031,2037.0147592941175,2049.0
5.4395456,426,0.004683374,-0.00019943714141845703,53,108544,108544,-0.0023826696,20.050417,255.02790355682373,0.058154296,2037.1114954230766,2049.0
5.442296,425,0.0020391345,0.002051830291748047,54,110592,110592,-0.0001554694,19.984444,259.82959747314453,0.016259765,2037.2043688113206,2049.0
5.4496655,426,0.0026836197,0.0037795305252075195,55,112640,112640,-0.0016031861,20.053186,264.6377456188202,0.029443359,2037.338697962963,2049.0
5.4528403,418,0.001964473,0.004903197288513184,56,114688,114688,-0.000850734,19.949862,269.44490575790405,0.015234375,2037.4621205454544,2049.0
5.452879,414,0.0020571554,0.00016754865646362305,57,116736,116736,-0.0017862947,20.115694,274.3429651260376,0.020214844,2037.5800223392857,2049.0
5.4638453,423,0.0041805073,0.013037621974945068,58,118784,118784,-0.0033721314,19.915548,279.2875394821167,0.04941406,2037.5903815438596,2049.0
5.476736,416,0.0017191349,0.7510782778263092,59,120832,120832,-0.0012048974,23.023853,284.1200280189514,0.015332031,2027.1819324745763,2038.7118644067796
5.483753,418,0.0010779479,0.9746548365801573,60,122880,122880,-0.0019445264,2.3498023,289.0405025482178,0.009033203,2008.8252409499999,2020.5166666666667
5.498585,416,0.0031168316,-0.00023055076599121094,61,124928,124928,-0.0011190673,20.200474,293.93485593795776,0.031201173,2009.3544859180327,2020.983606557377
5.5259066,404,0.0015587349,0.9873078772798181,62,126976,126976,-0.0058385325,1.0976782,298.8481421470642,0.017285157,2008.5745631612901,2020.3870967741937
5.5474615,404,0.0016124134,-0.00300753116607666,63,129024,129024,2.9865274e-05,20.251638,303.90869140625,0.015039062,2009.0196886031745,2020.8412698412699
5.554693,414,0.0022452532,-0.00815427303314209,64,131072,131072,-0.0018098991,20.303432,308.973268032074,0.02446289,2009.4894928125,2021.28125
5.5729055,424,0.0041833157,0.004723608493804932,65,133120,133120,-0.0028132543,20.200382,313.9143912792206,0.04951172,2009.9909574923076,2021.7076923076922
5.5814123,424,0.0033220476,-0.006548881530761719,66,135168,135168,-0.0022983653,20.29037,318.7407195568085,0.039697267,2010.470538727273,2022.121212121212
5.5896616,437,0.0019815555,0.005629062652587891,67,137216,137216,0.00019207674,20.112339,323.56463074684143,0.019628907,2010.874382149254,2022.5223880597016
5.600098,428,0.0035359315,0.016149938106536865,68,139264,139264,-0.0021716256,20.060993,328.24401593208313,0.039160155,2011.3202743529414,2022.9117647058824
5.621424,420,0.002237924,0.00508803129196167,69,141312,141312,-0.0029853256,20.128033,333.022344827652,0.026904296,2011.658707594203,2023.2898550724638
5.645329,406,0.0008343634,0.007482647895812988,70,143360,143360,-0.00089534203,20.130129,337.8990550041199,0.0064453124,2012.0433800714286,2023.6571428571428
5.6567974,406,0.002000627,0.0058367252349853516,71,145408,145408,-0.0011772397,20.179836,342.9416174888611,0.01850586,2012.4541514366197,2024.0140845070423
5.6509523,399,0.0026771813,-0.005229949951171875,72,147456,147456,-0.0019932038,20.310854,347.97646617889404,0.028027344,2012.8065639444446,2024.361111111111
5.659191,425,0.004694633,-0.0011600255966186523,73,149504,149504,-0.0040117344,20.320745,353.106791973114,0.060253907,2013.1523259589042,2024.6986301369864
5.6759343,401,0.0027933193,0.003892660140991211,74,151552,151552,-0.001003633,20.288223,357.9210276603699,0.034375,2013.5224469729733,2025.027027027027
5.685833,407,0.0041707586,-0.0019239187240600586,75,153600,153600,-0.0025975672,20.363396,363.01783323287964,0.055078126,2013.8883340800003,2025.3466666666666
5.690051,413,0.0018736112,-0.0035965442657470703,76,155648,155648,-0.00041252826,20.329504,368.0477018356323,0.01430664,2014.272825552632,2025.657894736842
5.6947374,430,0.0025185053,-0.0004929304122924805,77,157696,157696,-0.0015644956,20.300243,373.0023248195648,0.026611328,2014.5842440259744,2025.9610389610389
5.6957026,415,0.00090075954,-0.0015974044799804688,78,159744,159744,-9.451342e-05,20.289,377.7611503601074,0.0045410157,2014.9239863333335,2026.2564102564102
5.6925116,402,0.0035342518,0.0024772286415100098,79,161792,161792,-0.0016820043,20.213074,382.69046545028687,0.04082031,2015.259133987342,2026.5443037974683
5.6946373,426,0.0020620653,-0.0008792877197265625,80,163840,163840,3.5189732e-05,20.293856,387.78105759620667,0.01928711,2015.57854105,2026.825
5.7061844,416,0.002666762,-0.0015270709991455078,81,165888,165888,-0.0015329163,20.274525,392.58143877983093,0.028222656,2015.8904949012344,2027.0987654320988
5.7081766,411,0.002700522,0.006839632987976074,82,167936,167936,-0.001310346,20.1515,397.4967739582062,0.027441407,2016.1898008170733,2027.3658536585365
5.7070336,410,0.003217389,-0.0017459392547607422,83,169984,169984,-0.0008565628,20.330418,402.4757664203644,0.032958984,2016.4895387228917,2027.6265060240964
5.7020264,425,0.00077015464,-0.0029708147048950195,84,172032,172032,-0.00034846977,20.259642,407.46013259887695,0.0029296875,2016.7510837738096,2027.8809523809523
5.6973543,404,0.0029848625,0.002315223217010498,85,174080,174080,-0.0022604817,20.203966,412.2688958644867,0.028125,2017.0107495529412,2028.129411764706
5.6895084,431,0.0011809934,-0.0015221834182739258,86,176128,176128,-0.00029880254,20.212831,417.33162450790405,0.0063964846,2017.2368886511629,2028.3720930232557
5.682941,430,0.0021819468,-0.004101276397705078,87,178176,178176,-0.00067674054,20.16739,422.0802044868469,0.017138671,2017.4446133908045,2028.6091954022988
5.680968,406,0.0036495186,0.0010034441947937012,88,180224,180224,-0.0019264324,20.088036,426.83866691589355,0.039013673,2017.6633051136364,2028.840909090909
5.6851816,426,0.004576481,0.001689136028289795,89,182272,182272,-0.0008657401,20.108078,431.87960958480835,0.055322267,2017.8720847191012,2029.0674157303372
5.698917,414,0.0037902966,0.003970503807067871,90,184320,184320,-0.0025003287,20.049492,436.67968797683716,0.04526367,2018.100398877778,2029.2888888888888
5.715359,440,0.0036825195,-0.008313536643981934,91,186368,186368,-0.0015029857,20.238085,441.6261010169983,0.03730469,2018.3168854725277,2029.5054945054944
5.718358,429,0.0033198886,0.0016248226165771484,92,188416,188416,-0.00074502314,20.094604,446.27313590049744,0.03310547,2018.537688228261,2029.7173913043478
5.72551,423,0.0031688872,0.000512540340423584,93,190464,190464,-0.0023193033,20.073402,451.03699922561646,0.037060548,2018.7456955376344,2029.9247311827958
5.730635,430,0.0033505429,0.0011998414993286133,94,192512,192512,-0.0011663039,19.946226,455.87056255340576,0.03955078,2018.9362314893617,2030.127659574468
5.728949,407,0.0032826283,0.011498570442199707,95,194560,194560,-0.001105746,19.884686,460.62599778175354,0.03701172,2019.118847968421,2030.3263157894737
5.7190332,406,0.0037472781,-0.01623356342315674,96,196608,196608,-0.0017983388,20.262169,465.6583914756775,0.033447266,2019.3062243958336,2030.5208333333333
5.7053976,419,0.002138244,-0.007653951644897461,97,198656,198656,0.00032879465,20.178915,470.69811749458313,0.015820313,2019.5000863195878,2030.7113402061855
5.7054863,432,0.0029043448,-0.0036798715591430664,98,200704,200704,-0.0019876452,20.17049,475.5843336582184,0.029101562,2019.6982401734695,2030.8979591836735
5.7073197,420,0.0035425178,0.004024207592010498,99,202752,202752,-0.0014947092,20.115131,480.3219623565674,0.042138673,2019.8970666666667,2031.080808080808
5.715832,418,0.0061300606,1.4185905456542969e-05,100,204800,204800,-0.002219496,20.140003,485.19364285469055,0.08256836,2020.0915096200001,2031.26
5.7232475,414,0.004696041,-0.006791830062866211,101,206848,206848,-0.0047441293,20.0952,490.0889513492584,0.062646486,2020.1882540699999,2031.26
5.7166076,424,0.0028603692,0.0003090500831604004,102,208896,208896,-0.00028151833,20.076666,495.03598976135254,0.02861328,2020.18994057,2031.26
5.704398,423,0.005694794,0.04497867822647095,103,210944,210944,-0.003513048,19.478813,499.8575596809387,0.064941406,2020.27713663,2031.26
5.7109246,427,0.0022019881,-0.006227850914001465,104,212992,212992,-0.00022758672,20.250088,504.6914520263672,0.020263672,2020.4702951200002,2031.26
5.7140346,413,0.0024573205,0.0006448030471801758,105,215040,215040,-0.00087995175,20.147078,509.48669934272766,0.02451172,2020.60554622,2031.26
5.716109,430,0.0019523926,-0.003550410270690918,106,217088,217088,-8.6551474e-05,20.158695,514.4457514286041,0.014111328,2020.9034371199998,2031.26
5.7120624,442,0.003709909,0.005011498928070068,107,219136,219136,-0.0030952224,20.09211,519.2087826728821,0.0375,2021.2710400600001,2031.26
5.7110634,408,0.00262266,-0.0007344484329223633,108,221184,221184,-0.0012413864,20.154583,523.8376598358154,0.026708985,2021.55441172,2031.26
5.7120395,405,0.003883015,-0.00676727294921875,109,223232,223232,-0.0032656677,20.162777,528.8577156066895,0.04550781,2021.7288366599998,2031.26
5.7205906,389,0.00078099687,0.002461254596710205,110,225280,225280,-0.00034744164,20.103981,533.9094643592834,0.0025390624,2021.7619614299997,2031.26
5.717241,422,0.003331868,-0.019901514053344727,111,227328,227328,-0.0022748231,20.405634,539.1686029434204,0.034960937,2021.7541376299998,2031.26
5.713677,413,0.0013304022,-0.016856908798217773,112,229376,229376,1.0598614e-05,20.32886,544.0170617103577,0.011816407,2021.8266692599998,2031.26
5.7172604,421,0.0031682726,0.006003379821777344,113,231424,231424,-0.002330164,20.155994,548.9662089347839,0.03251953,2021.8376193300003,2031.26
5.719927,422,0.0022456136,-0.00927579402923584,114,233472,233472,-0.0014558199,20.29192,553.826123714447,0.02211914,2021.8818380999999,2031.26
5.733073,425,0.0009374033,0.00591963529586792,115,235520,235520,-0.00017745528,20.130743,558.6754219532013,0.0051757814,2021.89851524,2031.26
5.747626,419,0.0022922433,-0.004774570465087891,116,237568,237568,-0.0028658179,20.242998,563.4890241622925,0.02084961,2021.8896470900002,2031.26
5.7539415,415,0.0021916819,0.011935830116271973,117,239616,239616,-0.0009541013,20.014545,568.3684911727905,0.023291016,2021.8979130200003,2031.26
5.7643743,436,0.004655017,-0.019406676292419434,118,241664,241664,-0.0025851084,20.39021,573.2993409633636,0.057519533,2021.8811424900005,2031.26
5.779483,431,0.0012657358,-0.0052880048751831055,119,243712,243712,-0.0007125429,20.22484,577.9927840232849,0.0109375,2021.8817623900002,2031.26
5.785684,413,0.0027026406,0.007655799388885498,120,245760,245760,-0.0014802895,20.07703,582.7417740821838,0.02890625,2021.8512787599998,2031.26
5.796767,418,0.0010049173,0.0009688735008239746,121,247808,247808,-0.0009377141,20.147572,587.6999640464783,0.00859375,2021.8145866699997,2031.26
5.8071156,384,0.0021450347,-0.004516124725341797,122,249856,249856,-0.00033532124,20.150171,592.5969495773315,0.024609376,2021.7946848399997,2031.26
5.815578,415,0.0022045537,0.0019858479499816895,123,251904,251904,-0.0013887517,20.097925,597.9197068214417,0.025244141,2021.82877541,2031.26
5.819122,421,0.0023415477,0.8375850468873978,124,253952,253952,-0.0040140054,21.870937,602.8458614349365,0.024609376,2011.7040991599997,2021.53
5.818412,420,0.001196271,-0.009950876235961914,125,256000,256000,-0.0004350144,20.294775,607.7020797729492,0.008837891,2011.70837638,2021.53
5.8231297,403,0.0008810858,0.0018510818481445312,126,258048,258048,-0.0009922493,20.169401,612.5694191455841,0.0044921874,2011.7253711499998,2021.53
5.8314314,403,0.0019962825,0.9821946863085032,127,260096,260096,-0.005586147,1.8270245,617.6403558254242,0.020703126,2010.6115868900001,2020.78
5.8381376,427,0.0018382343,-0.008043527603149414,128,262144,262144,-0.0016718094,20.373344,622.7211604118347,0.018896485,2010.6305129500001,2020.78
5.843896,416,0.00063199823,0.006740272045135498,129,264192,264192,-9.316043e-06,20.146132,627.5106241703033,0.0036132813,2010.61901499,2020.78
5.8472614,434,0.0022463247,0.002469182014465332,130,266240,266240,-0.001271481,20.197477,632.4333817958832,0.025146484,2010.61861307,2020.78
5.852376,420,0.0014032578,0.0010380148887634277,131,268288,268288,-0.00070830504,20.217731,637.1490385532379,0.013427734,2010.6035914499998,2020.78
5.8570123,419,0.0044153067,0.005194187164306641,132,270336,270336,-0.0031194747,20.134329,642.0203762054443,0.055322267,2010.5637674200002,2020.78
5.8650036,398,0.0025361697,0.01721721887588501,133,272384,272384,-0.0016996919,20.049028,646.9045443534851,0.030566406,2010.49876618,2020.78
5.8655596,401,0.0021171705,-0.007822036743164062,134,274432,274432,-0.001096191,20.284948,652.0489778518677,0.022900391,2010.4318209700002,2020.78
5.8683352,414,0.0011544295,0.01646864414215088,135,276480,276480,-0.0008822771,20.07435,657.1488835811615,0.008544922,2010.41152525,2020.78
5.878745,424,0.0027852445,-0.013507962226867676,136,278528,278528,-0.002009538,20.394264,662.0931646823883,0.03286133,2010.32594686,2020.78
5.881517,424,0.0021777803,-0.007016777992248535,137,280576,280576,-0.0008524071,20.291002,666.9141547679901,0.023144532,2010.34960601,2020.78
5.8632503,416,0.0029637907,0.0005282163619995117,138,282624,282624,-0.0039658095,20.191408,671.7431030273438,0.031982422,2010.2462802799998,2020.78
5.8520885,415,0.00064518716,-0.00398862361907959,139,284672,284672,-0.0005221123,20.19644,676.6652066707611,0.004296875,2010.1450832799999,2020.78
5.853288,421,0.002460925,0.008159399032592773,140,286720,286720,-0.0026975214,19.973877,681.5897653102875,0.029492188,2010.08249699,2020.78
5.8567057,424,0.0020592888,0.02212435007095337,141,288768,288768,-0.0022413007,19.846195,686.4535450935364,0.023632813,2009.9127393300002,2020.78
5.8541474,405,0.00083862373,0.004783213138580322,142,290816,290816,-0.0002982709,20.102175,691.2838158607483,0.0034179688,2009.9140489700003,2020.78
5.849042,408,0.0022712077,-0.0018267631530761719,143,292864,292864,-0.0013992686,20.124619,696.3409521579742,0.02758789,2009.86105976,2020.78
5.855138,419,0.0032562457,-0.0025821924209594727,144,294912,294912,-0.0027983568,19.99812,701.3556163311005,0.03618164,2009.8294784900002,2020.78
5.866714,394,0.0023043382,0.015258729457855225,145,296960,296960,-0.0009781003,19.868603,706.2371671199799,0.023876954,2009.8079974599998,2020.78
5.870927,386,0.0010318866,-0.005829215049743652,146,299008,299008,0.00029343035,20.143326,711.4317483901978,0.0077636717,2009.79602192,2020.78
5.8670044,399,0.0002765287,0.006748974323272705,147,301056,301056,-0.00014187567,20.015026,716.7286696434021,0.0004394531,2009.8050720799997,2020.78
5.874969,385,0.0015228882,0.01344233751296997,148,303104,303104,-0.0013398335,19.897438,721.85520362854,0.013427734,2009.7624666099996,2020.78
5.8833385,394,0.0012448158,0.04986971616744995,149,305152,305152,-0.00079636386,19.587967,727.171633720398,0.011132812,2009.6982708300002,2020.78
5.8775187,388,0.0027191215,-0.01271355152130127,150,307200,307200,-0.0030946692,20.239922,732.3648226261139,0.037353516,2009.6671834800002,2020.78
5.871697,391,0.00062317343,0.1949291229248047,151,309248,309248,-0.0031468954,17.69648,737.6435165405273,0.0047851563,2009.5666466200003,2020.78
5.869424,388,0.0024018805,0.013076841831207275,152,311296,311296,-0.0025964195,19.915684,742.8827085494995,0.027734375,2009.4603716200002,2020.78
5.8704615,387,0.0013109383,0.014958441257476807,153,313344,313344,-0.00037787945,19.95355,748.1482577323914,0.011621093,2009.2643722900002,2020.78
5.873328,383,0.0018893778,0.008259952068328857,154,315392,315392,-0.0034270468,19.968203,753.4289433956146,0.017675782,2009.1533000100003,2020.78
5.8730526,384,0.0004001568,0.003836512565612793,155,317440,317440,-0.00016207018,20.160574,758.7728989124298,0.0008789062,2009.0630267200002,2020.78
5.8700614,393,0.0014777117,0.0038715600967407227,156,319488,319488,-0.001361364,20.097818,764.1003224849701,0.014697266,2009.0677894000003,2020.78
5.8823,378,0.0007901415,0.972242621704936,157,321536,321536,-0.003492177,2.590194,769.3063900470734,0.006689453,2002.3187940500002,2014.28
5.877364,359,0.0014543219,0.07445073127746582,158,323584,323584,-0.0025709777,19.177097,774.7236065864563,0.01015625,2008.4298805700005,2020.35
5.855701,382,0.0020008492,0.013591527938842773,159,325632,325632,-0.0020176994,20.066235,780.4227180480957,0.017675782,2019.4621099300002,2031.37
5.8422275,392,0.0010834321,0.011630594730377197,160,327680,327680,-0.0013203318,20.17141,785.7747070789337,0.0068359375,2019.3844693400004,2031.37
5.8427014,395,0.0012773016,0.00749737024307251,161,329728,329728,-0.00089674303,20.19278,790.9921345710754,0.0107421875,2020.1739776,2032.02
5.849666,371,0.0011877089,0.02841430902481079,162,331776,331776,-0.0010729712,19.837822,796.169102191925,0.009570313,2020.1761770099997,2032.02
5.8538384,396,0.00071045046,-0.013874411582946777,163,333824,333824,-5.7992525e-05,20.35261,801.6801452636719,0.004248047,2020.13434607,2032.02
5.8600283,397,0.0009344398,0.03889179229736328,164,335872,335872,-0.00042813862,19.814964,806.8439106941223,0.006201172,2020.05655613,2032.02
5.867315,391,0.0005707351,-0.011626482009887695,165,337920,337920,-0.00038124333,20.330158,811.9926145076752,0.0044433596,2019.9960377000002,2032.02
5.8668003,400,0.0029717823,0.0926312804222107,166,339968,339968,-0.0031317677,19.123856,817.2286427021027,0.037060548,2019.8726289100002,2032.02
5.8625107,382,0.0038294247,-0.012520909309387207,167,342016,342016,-0.0027646115,20.277403,822.3485956192017,0.04633789,2019.80574728,2032.02
5.8803167,396,0.0010588646,-0.009737372398376465,168,344064,344064,-9.829248e-05,20.339958,827.6977961063385,0.008886719,2019.8274819200003,2032.02
5.8938584,390,0.00033927296,0.0010919570922851562,169,346112,346112,6.779799e-05,20.217106,832.8695709705353,0.0018066406,2019.8317707800004,2032.02
5.90084,378,0.003019931,0.023963332176208496,170,348160,348160,-0.003792296,19.906977,838.1171808242798,0.03793945,2019.80139204,2032.02
5.9127507,386,0.0013727683,-0.005622267723083496,171,350208,350208,-0.0010883512,20.31583,843.5262005329132,0.01484375,2019.82735065,2032.02
5.9278474,412,0.002294556,-0.003184676170349121,172,352256,352256,-0.00077980716,20.31049,848.8189458847046,0.027490234,2019.8636972800002,2032.02
5.9384565,442,0.0003379927,0.0002951622009277344,173,354304,354304,-0.00010382631,20.25776,853.7880530357361,0.00083007815,2019.8680803499997,2032.02
5.953132,424,0.0009474285,-0.0019524097442626953,174,356352,356352,-0.0015465429,20.22233,858.4142329692841,0.0075683594,2019.84826187,2032.02
5.957849,427,0.0016924326,-0.013600945472717285,175,358400,358400,-0.0017568723,20.264927,863.234461069107,0.013818359,2019.8162448499997,2032.02
5.956292,426,0.002514415,0.001681208610534668,176,360448,360448,-0.0018902967,20.14145,868.0258166790009,0.026416015,2019.7998718799997,2032.02
5.9614663,428,0.0002525206,0.00262606143951416,177,362496,362496,0.00016080194,19.964273,872.8235876560211,0.0004394531,2019.7502815399996,2032.02
5.9516406,440,0.0042789537,0.05023682117462158,178,364544,364544,-0.0044797845,19.404343,877.5983350276947,0.046240233,2019.6713819399997,2032.02
5.939967,420,0.0024307554,-0.0034743547439575195,179,366592,366592,-0.0023094919,20.139286,882.2437987327576,0.021923829,2019.652701,2032.02
5.935946,396,0.0013726164,-0.0006998777389526367,180,368640,368640,-0.0013179585,20.104795,887.1159460544586,0.0107421875,2019.6586296900005,2032.02
5.9390035,392,0.00048544974,0.005490601062774658,181,370688,370688,0.00034129788,20.034208,892.27920794487,0.00078125,2019.6561985800001,2032.02
5.941424,434,0.0022196728,-0.015204429626464844,182,372736,372736,-0.0013746868,20.17721,897.5006458759308,0.022509765,2019.6408737300005,2032.02
5.933733,423,0.0010684319,0.005504429340362549,183,374784,374784,-0.00044978652,19.970535,902.2143220901489,0.006201172,2019.6518864900002,2032.02
5.928802,422,0.0012226489,0.003972828388214111,184,376832,376832,-0.0009971556,19.946964,907.0542573928833,0.008837891,2019.6564640300003,2032.02
5.9233236,417,0.00062853284,0.00856173038482666,185,378880,378880,-0.00037322828,19.823883,911.8987352848053,0.0008789062,2019.65440703,2032.02
5.9200687,427,0.00088974566,-0.004189848899841309,186,380928,380928,-0.00035890806,20.028084,916.8039095401764,0.0064453124,2019.66894952,2032.02
5.920135,421,0.0011455487,0.027107656002044678,187,382976,382976,-0.0018510582,19.731663,921.5984101295471,0.0105957035,2019.7030360400001,2032.02
5.9186873,416,0.0024901861,-0.013342618942260742,188,385024,385024,-0.0015826637,19.990988,926.4630260467529,0.023974609,2019.70903449,2032.02
5.9147635,421,0.00047380867,-0.006871342658996582,189,387072,387072,0.0002921463,19.942234,931.3788864612579,0.00068359374,2019.6695942800004,2032.02
