explained_variance,n_updates,fps,policy_loss,serial_timesteps,total_timesteps,policy_entropy,value_loss,approxkl,time_elapsed,ep_reward_mean,clipfrac,ep_len_mean
0.9783269632607698,149,153,-0.0068194293,305152,305152,2.6275532,2.6313977,0.004842863,1082.4116463661194,450.60764028000006,0.055273436,1053.85
0.7963729351758957,150,432,-0.001307226,307200,307200,2.6125586,7.480718,0.0031199234,1095.7343127727509,450.25327058000005,0.032324217,1053.85
0.8794618025422096,151,474,-0.00015798173,309248,309248,2.6113114,7.78798,0.0022662645,1100.4751920700073,456.11051455,0.02080078,1063.81
0.8562153577804565,152,144,-0.008252813,311296,311296,2.6248615,5.702098,0.0050647603,1104.796326160431,459.02646572000003,0.055859376,1071.32
0.9487187415361404,153,237,-0.0057540755,313344,313344,2.6435614,5.553076,0.0037186246,1118.9217927455902,463.2024211500001,0.03769531,1093.71
0.8107974380254745,154,332,-0.0031446342,315392,315392,2.6468406,15.384883,0.0027615796,1127.549819469452,471.7898936700001,0.0265625,1105.03
0.6482410430908203,155,370,-0.002682293,317440,317440,2.648275,11.218185,0.004911479,1133.711863040924,483.4418855200001,0.057177734,1122.26
0.7786062806844711,156,390,-0.0053901873,319488,319488,2.6485765,12.161075,0.0052706813,1139.2414445877075,489.02245504000007,0.05986328,1128.8
0.6360390484333038,157,380,-0.0038795364,321536,321536,2.6493058,9.458647,0.005216017,1144.4885804653168,496.53097978000005,0.06547852,1134.97
0.8606167435646057,158,365,-0.0032138594,323584,323584,2.644641,8.32512,0.0069384784,1149.87180185318,496.96025512000006,0.06621094,1134.97
0.8443001061677933,159,213,-0.0020695417,325632,325632,2.6420484,9.286849,0.0034995768,1155.4687061309814,499.39770724000005,0.039111327,1128.74
0.921647883951664,160,149,-0.0019100655,327680,327680,2.644138,2.8011508,0.0049215467,1165.0618324279785,500.8615351,0.0637207,1143.76
0.7945330142974854,161,131,-0.0072052195,329728,329728,2.6451545,4.867089,0.0075549213,1178.782505273819,489.97427761000006,0.07558594,1130.9
0.9692776277661324,162,389,-0.003028518,331776,331776,2.6406202,2.797615,0.0034999624,1194.3747191429138,481.50656787,0.03930664,1130.9
0.8683228045701981,163,461,-0.0031641922,333824,333824,2.636255,11.02817,0.0036932915,1199.6343474388123,481.59875825,0.041748047,1129.98
0.6861505508422852,164,478,-0.003900472,335872,335872,2.6372077,15.391835,0.0049904687,1204.0740628242493,491.5835952199999,0.06020508,1130.97
0.6735886037349701,165,416,-0.0012857731,337920,337920,2.6369543,9.182901,0.004038385,1208.3511714935303,491.41305016,0.045166016,1130.97
0.7681899964809418,166,420,-0.003749845,339968,339968,2.6344705,26.182358,0.0034112434,1213.2703161239624,485.08643945000006,0.037597656,1101.68
0.6881619691848755,167,399,-0.0031500072,342016,342016,2.6406024,19.730036,0.0025355755,1218.141184091568,484.59365661,0.026123047,1089.28
0.8193697184324265,168,424,-0.000659933,344064,344064,2.651322,10.445063,0.003181108,1223.262387752533,493.19813005000003,0.032666016,1099.92
0.681035727262497,169,485,-0.0054438347,346112,346112,2.65548,20.273668,0.004085417,1228.0915839672089,493.27357501,0.044042967,1085.97
0.9248623922467232,170,480,-0.0046614227,348160,348160,2.6480315,6.2166834,0.0048781624,1232.3061909675598,492.30452118,0.054345705,1083.39
0.7164219617843628,171,495,-0.002052193,350208,350208,2.6384869,9.205356,0.0056635104,1236.568054676056,497.3155815100001,0.06743164,1084.75
0.7949200570583344,172,446,-0.0028674423,352256,352256,2.6400833,19.599674,0.004443531,1240.7025957107544,509.12294328999997,0.053125,1101.22
0.8662605583667755,173,423,-0.0063667796,354304,354304,2.6446958,11.187785,0.0039550415,1245.288415670395,488.49670928000006,0.04243164,1072.76
0.8660095781087875,174,371,-0.005503272,356352,356352,2.6471999,10.817393,0.004957879,1250.1278803348541,477.93979013999996,0.0574707,1057.84
0.7688995450735092,175,435,-0.0049675335,358400,358400,2.6525013,15.36969,0.0040234243,1255.6353726387024,467.5329125800001,0.04814453,1025.16
0.829471543431282,176,312,-0.0030201469,360448,360448,2.6620574,16.903534,0.00417769,1260.3405203819275,462.9669996,0.047216795,1007.75
0.8039004355669022,177,148,-0.0026268153,362496,362496,2.6872802,4.4308743,0.007467118,1266.8921604156494,464.81488192000006,0.08867188,1023.85
0.16481125354766846,178,425,-0.0032951988,364544,364544,2.6909854,23.638992,0.0030214568,1280.6388239860535,450.54070078999996,0.030908203,991.75
0.8322792053222656,179,401,-0.0039772247,366592,366592,2.6921525,12.228061,0.0030887644,1285.4534561634064,462.33480349999996,0.03388672,1009.18
0.46838444471359253,180,392,-0.0026021276,368640,368640,2.6949565,18.014141,0.0024163092,1290.5539920330048,448.14119222,0.022949219,971.96
0.6632640957832336,181,419,-0.00048528667,370688,370688,2.6993022,8.616617,0.001906987,1295.7700350284576,456.60560332,0.018798828,988.19
0.508150577545166,182,396,-0.0013577283,372736,372736,2.7069485,10.7996435,0.0047978507,1300.6555497646332,466.159332,0.055908203,1007.5
0.9075134322047234,183,412,-0.0026703565,374784,374784,2.7117767,7.8761992,0.0019122483,1305.8228013515472,453.9529330600001,0.017773438,989.04
0.789939746260643,184,454,-0.00407318,376832,376832,2.7136178,10.775556,0.00504809,1310.790165901184,462.52049074,0.05283203,998.68
0.7109584808349609,185,205,-0.0011832241,378880,378880,2.7092874,8.869476,0.004522237,1315.2971320152283,456.06573450999997,0.054541014,980.64
-0.09571623802185059,186,130,-0.0015947486,380928,380928,2.6933117,5.07595,0.005421137,1325.2775661945343,446.75504652999996,0.0625,980.64
0.9270118251442909,187,223,-0.0063880854,382976,382976,2.680957,7.607375,0.0050868583,1341.0183067321777,447.08669495000004,0.062109374,992.31
0.8925248607993126,188,435,-0.006446457,385024,385024,2.6800609,10.148546,0.003901843,1350.192908525467,456.10312517000006,0.0440918,992.39
0.690261572599411,189,382,-0.0028257403,387072,387072,2.680968,18.959942,0.0030880352,1354.900728225708,437.95456439000003,0.029541016,944.39
0.8267189711332321,190,410,-0.0043728715,389120,389120,2.6836739,11.426737,0.0060169236,1360.2593381404877,436.75053643000007,0.07705078,941.56
