policy_loss,serial_timesteps,policy_entropy,fps,time_elapsed,value_loss,clipfrac,ep_reward_mean,ep_len_mean,explained_variance,approxkl,n_updates,total_timesteps
-0.0015968267,77824,3.536538,517,145.70902824401855,9.112248,0.034228515,418.35110632,682.05,0.7283292412757874,0.0033760208,38,77824
-0.0053879973,79872,3.5346112,512,149.66487002372742,8.410505,0.06269531,432.28784218,702.1,0.7470125555992126,0.0052483864,39,79872
-0.002001312,81920,3.538423,523,153.66014170646667,8.645821,0.025585938,446.62325674999994,722.18,0.7708718180656433,0.002332332,40,81920
-0.007013336,83968,3.5421593,546,157.57352590560913,10.607286,0.08134766,459.53095927999993,742.23,0.5809307992458344,0.0067482577,41,83968
-0.0065839873,86016,3.5513382,527,161.3182430267334,11.528527,0.08129883,461.4397100300001,743.46,0.8276245594024658,0.0061549796,42,86016
-0.007653779,88064,3.5669255,540,165.2044816017151,9.824869,0.07978515,461.31371694000006,743.46,0.6262981593608856,0.0062228,43,88064
-0.0035883696,90112,3.5747693,518,168.99400448799133,11.497896,0.06357422,461.0563581200001,743.46,0.5892013013362885,0.00526894,44,90112
-0.0063326927,92160,3.5635395,517,172.94252634048462,15.432913,0.04042969,473.27321727000003,758.07,0.6803040206432343,0.014652247,45,92160
-0.005043215,94208,3.5588927,518,176.9028594493866,17.11576,0.052978516,475.41211034,763.22,0.8287044763565063,0.008467525,46,94208
-0.007414325,96256,3.5689545,523,180.85178065299988,36.43249,0.05722656,453.15242573999996,733.03,0.6873676478862762,0.005163242,47,96256
-0.005674904,98304,3.5986123,546,184.76618933677673,43.817234,0.047265626,434.48928013000005,710.15,0.574950248003006,0.004327616,48,98304
-0.0066913688,100352,3.6091907,507,188.51444268226624,5.614902,0.064404294,435.07084211,711.58,0.8936257287859917,0.0060057854,49,100352
-0.0030925523,102400,3.6028798,379,192.55185794830322,31.652409,0.03564453,438.52648532000006,717.77,0.717234343290329,0.0034049773,50,102400
-0.0042580725,104448,3.603803,487,197.95382642745972,23.710377,0.047753908,431.8472873000001,706.61,0.7890148311853409,0.004208091,51,104448
-0.0026191045,106496,3.6025958,470,202.15522170066833,30.161877,0.02602539,437.09036046000006,718.59,0.7794971168041229,0.0027433883,52,106496
-0.003231783,108544,3.6129975,495,206.50766587257385,9.119062,0.057177734,451.3346444000001,738.64,0.7168503701686859,0.0046189036,53,108544
-0.004455738,110592,3.614962,477,210.64508724212646,13.055799,0.026123047,465.43941702000006,759.97,0.7806817591190338,0.002621493,54,110592
-0.00476062,112640,3.6143353,515,214.93417382240295,12.791932,0.061669923,471.24975075000003,768.1,0.7805735468864441,0.0056549488,55,112640
-0.0045311265,114688,3.6156678,509,218.90713787078857,32.644623,0.03100586,462.33177222000006,754.95,0.77684485912323,0.0029143705,56,114688
-0.0042843865,116736,3.6203644,490,222.92975234985352,16.90813,0.036132812,477.59150727,778.07,0.7869101315736771,0.003260219,57,116736
-0.006854426,118784,3.6231914,483,227.10736227035522,10.854396,0.058886718,491.37403585,798.13,0.6670086979866028,0.004579636,58,118784
-0.0021737688,120832,3.62102,508,231.33955359458923,4.1169343,0.06391601,478.20347434,779.67,0.8906540274620056,0.005990752,59,120832
-0.0029119377,122880,3.6092713,503,235.37108707427979,10.197439,0.05317383,489.88223619999997,796.8,0.6845671236515045,0.004579015,60,122880
-0.003641238,124928,3.6005902,506,239.4432406425476,27.72999,0.031103516,490.55397911000006,797.17,0.7253521382808685,0.0031677864,61,124928
-0.0019633505,126976,3.611589,488,243.48985171318054,15.896909,0.04082031,494.604648,798.37,0.7364127337932587,0.0037016533,62,126976
-0.003988282,129024,3.6159954,490,247.68474984169006,11.487586,0.06748047,500.7761019000001,798.37,0.5797341465950012,0.0056235148,63,129024
-0.0022390955,131072,3.613161,509,251.8645203113556,14.665851,0.019482423,507.30983634000006,806.32,0.7649821788072586,0.0020888348,64,131072
-0.003338375,133120,3.6010017,512,255.8886821269989,4.853301,0.057128906,508.02916062,807.34,0.8908456191420555,0.0046807276,65,133120
-0.0055336095,135168,3.6018386,532,259.8875527381897,60.45577,0.04272461,493.69739558000003,781.27,0.6548798084259033,0.004082081,66,135168
-0.0048524966,137216,3.5990016,512,263.73674488067627,8.559985,0.048046876,493.50078909,780.96,0.7587563693523407,0.0043576257,67,137216
-0.0082752975,139264,3.5958316,505,267.73711943626404,25.023733,0.040283203,471.20513610999996,741.08,0.7252528071403503,0.0037295963,68,139264
-0.0063506463,141312,3.5991886,500,271.7911071777344,31.449621,0.045800783,454.88625946,717.74,0.7015446424484253,0.005162704,69,141312
-0.008053169,143360,3.6099238,513,275.8859338760376,15.956062,0.06958008,455.26689097999997,717.92,0.6961520910263062,0.0055823764,70,143360
-0.006043409,145408,3.6120114,525,279.8764123916626,4.6913366,0.0546875,442.03342786999997,699.33,0.8755108043551445,0.0051481216,71,145408
-0.0034754686,147456,3.609264,518,283.7758033275604,12.635405,0.042285156,441.64844893000003,699.33,0.6308342516422272,0.003689014,72,147456
-0.0011483226,149504,3.6146755,514,287.72857117652893,18.450928,0.0375,427.85612951,679.85,0.5740784406661987,0.003572267,73,149504
-0.0064256275,151552,3.6172771,536,291.71248602867126,35.567802,0.045996092,391.9639614199999,625.7,0.6469772756099701,0.00408657,74,151552
-0.0046259626,153600,3.6270764,526,295.5295510292053,9.195214,0.047558594,391.94612614000005,625.7,0.6587549448013306,0.0038911279,75,153600
-0.0035762507,155648,3.630703,496,299.42472219467163,13.204531,0.07104492,384.72883548,616.15,0.7896164208650589,0.0064435415,76,155648
-0.0036366985,157696,3.6310437,534,303.54668068885803,16.022083,0.03769531,403.32041047999996,641.34,0.7178832590579987,0.0032170708,77,157696
-0.0028700926,159744,3.6428037,543,307.3772666454315,15.910646,0.050732423,413.43185080999996,659.31,0.41230344772338867,0.0045658867,78,159744
-0.0048357463,161792,3.66204,512,311.1447796821594,14.382849,0.02836914,410.04140006,657.8,0.7727085947990417,0.002814613,79,161792
-0.0019481217,163840,3.6724706,506,315.1399292945862,19.648655,0.029003907,423.40641794,676.2,0.5764518976211548,0.0028169223,80,163840
-0.007927192,165888,3.67751,518,319.18778371810913,16.572002,0.062109374,436.66716743999996,693.51,0.7007159888744354,0.0049354285,81,165888
-0.0032129057,167936,3.6791427,526,323.1365041732788,14.142459,0.029394532,452.53939534,715.18,0.7206138670444489,0.0029557128,82,167936
-0.0070839436,169984,3.6817951,491,327.02591919898987,15.718498,0.04584961,464.6108906099999,731.71,0.619895726442337,0.0042445906,83,169984
-0.0062497132,172032,3.6866002,505,331.1903386116028,10.475383,0.04453125,472.6289255099999,742.74,0.7799665778875351,0.004459997,84,172032
-0.006004986,174080,3.681525,511,335.24112939834595,9.690851,0.07109375,485.98946187999996,761.44,0.700449526309967,0.0056031155,85,174080
-0.004450705,176128,3.6780758,526,339.24805068969727,9.434185,0.049951173,491.57590983999995,770.9,0.764698937535286,0.004522066,86,176128
-0.0038503106,178176,3.672887,518,343.14067554473877,20.713722,0.038964845,504.6274370499999,788.19,0.5386830866336823,0.0037356205,87,178176
-0.004374412,180224,3.6668544,496,347.09396600723267,11.772058,0.040771484,517.9280243399999,806.81,0.503213495016098,0.0038632625,88,180224
